,zpid,Outcome,Asking Price,My Prediction,Decision,Won?,Cost Paid,True Value,Profit,Auction Bids,Winner
30,1010999,Skip,,347308.49272656086,Skip: below threshold,—,,,,,
31,1010843,Skip,,398480.7347093412,Skip: below threshold,—,,,,,
32,1003438,Skip,,149248.77839695927,Skip: below threshold,—,,,,,
33,1015081,Auction Lost,82315.13056736047,442240.4574926524,Bid,No,,,,"Aragorn: $510,782, Pippin: $510,782, Merry: $403,327, Frodo: $381,381, You: $375,904, Gimli: $364,617",Aragorn
34,1000786,Skip,,522285.7765371635,Skip: below threshold,—,,,,,
35,1014331,Skip,,342370.27694866946,Skip: below threshold,—,,,,,
36,1009878,Auction Lost,191172.5021621671,291374.2517112385,Bid,No,,,,"Frodo: $263,770, Aragorn: $249,877, Pippin: $249,877, You: $247,668, Merry: $244,855, Gimli: $220,145",Frodo
37,1006446,Skip,,556907.719554692,Skip: below threshold,—,,,,,
38,1014445,Auction Lost,812175.1309954287,909590.4806808804,Bid,No,,,,"Aragorn: $875,211, Pippin: $875,211, You: $773,152, Gimli: $764,552, Frodo: $757,091",Aragorn
39,1003794,Skip,,464790.6284669977,Skip: below threshold,—,,,,,
40,1004993,Loss,311797.6491479477,358686.7621156525,Bid,Yes,318033.6021309067,270992.5473857168,-47041.054745189904,"You: $304,884, Frodo: $297,070, Aragorn: $287,974, Pippin: $287,974",You
41,1006398,Auction Lost,352325.0634259036,416919.2507994046,Bid,No,,,,"Aragorn: $425,309, Pippin: $425,309, You: $354,381, Frodo: $337,396",Pippin
42,1014216,Skip,,1209519.5998718147,Skip: below threshold,—,,,,,
43,1006378,Skip,,1309434.653509539,Skip: below threshold,—,,,,,
44,1001813,Loss,467492.7787979678,829059.3590262204,Bid,Yes,698742.5722562296,577619.6857108052,-121122.88654542435,"You: $704,700, Frodo: $685,042, Gimli: $609,511",You
45,1001539,Loss,381324.66511037166,1207311.5363290594,Bid,Yes,974558.4715265118,847923.9928434821,-126634.47868302977,"You: $1,026,215, Frodo: $955,449, Aragorn: $942,846, Pippin: $942,846, Gimli: $921,064",You
46,1015789,Skip,,255875.9250256168,Skip: below threshold,—,,,,,
47,1013563,Auction Lost,379713.8975153182,496259.7885965163,Bid,No,,,,"Aragorn: $473,543, Pippin: $473,543, Frodo: $463,987, Gimli: $454,314, You: $421,821",Pippin
48,1007761,Skip,,566628.128429804,Skip: below threshold,—,,,,,
49,1015422,Auction Lost,162000.07302946626,297973.14591406786,Bid,No,,,,"Aragorn: $263,376, Pippin: $263,376, You: $253,277, Gimli: $211,329, Frodo: $207,176, Merry: $163,666",Aragorn
50,1016707,Skip,,1087915.5171350096,Skip: below threshold,—,,,,,
51,1017289,Auction Lost,514775.90908035595,675745.3155416042,Bid,No,,,,"Frodo: $612,204, You: $574,384, Aragorn: $573,611, Pippin: $573,611, Gimli: $501,883",Frodo
52,1017521,Skip,,935273.5468097626,Skip: below threshold,—,,,,,
53,1004064,Skip,,880805.491411707,Skip: no budget,—,,,,,
54,1012996,Auction Lost,339851.19372867595,617397.3839221603,Bid,No,,,,"Aragorn: $583,992, Pippin: $583,992, Frodo: $525,415, You: $524,788, Gimli: $476,415",Pippin
55,1017307,Auction Lost,72320.50808816995,420242.77365714416,Bid,No,,,,"Merry: $1,544,121, Frodo: $377,280, You: $357,206, Aragorn: $340,664, Pippin: $340,664, Gimli: $326,879",Merry
56,1014258,Auction Lost,66793.39270615573,744013.4616335263,Bid,No,,,,"Merry: $1,484,718, Aragorn: $715,739, Pippin: $715,739, Frodo: $696,044, Gimli: $646,295, You: $632,411",Merry
57,1016851,Loss,23995.170104157005,264178.338740449,Bid,Yes,201092.41030897704,100385.28257098512,-100707.12773799192,"You: $224,552, Frodo: $197,149, Aragorn: $187,601, Pippin: $187,601, Gimli: $180,917",You
58,1006148,Auction Lost,176658.51049930195,494087.8378169439,Bid,No,,,,"Aragorn: $534,028, Pippin: $534,028, You: $419,975, Frodo: $346,679, Gimli: $324,172",Aragorn
59,1004387,Skip,,1148656.7280906856,Skip: no budget,—,,,,,
60,1009665,Auction Lost,449967.364264614,587538.7334064977,Bid,No,,,,"Aragorn: $593,330, Pippin: $593,330, You: $499,408, Frodo: $479,152, Gimli: $417,749",Aragorn
61,1008226,Auction Lost,356425.0257618395,549443.4451977381,Bid,No,,,,"Frodo: $468,118, You: $467,027, Aragorn: $449,517, Pippin: $449,517, Gimli: $414,832",Frodo
62,1003784,Skip,,691178.1640037176,Skip: below threshold,—,,,,,
63,1006391,Skip,,475048.931211488,Skip: below threshold,—,,,,,
64,1000486,Skip,,397716.6792617424,Skip: below threshold,—,,,,,
65,1017051,Skip,,1382019.5968131393,Skip: no budget,—,,,,,
66,1003815,Profit,204380.41401959505,318727.8889646379,Bid,Yes,258822.12606634933,260113.42351716963,1291.2974508203042,"You: $270,919, Frodo: $253,747, Aragorn: $253,282, Pippin: $253,282, Gimli: $232,691",You
67,1006496,Auction Lost,85127.94476624632,137430.84383657563,Bid,No,,,,"Aragorn: $119,726, Pippin: $119,726, You: $116,816, Gimli: $94,209",Aragorn
68,1013646,Auction Lost,227911.99024408625,306611.8302975492,Bid,No,,,,"Frodo: $287,085, Aragorn: $282,774, Pippin: $282,774, Gimli: $266,286, You: $260,620",Frodo
69,1004960,Skip,,684396.077009201,Skip: below threshold,—,,,,,
70,1008437,Skip,,203722.9494340056,Skip: below threshold,—,,,,,
71,1005916,Auction Lost,275567.42503831146,331212.0739819422,Bid,No,,,,"Aragorn: $332,220, Pippin: $332,220, You: $281,530, Gimli: $269,980, Frodo: $265,896",Pippin
72,1009222,Skip,,405788.123206971,Skip: below threshold,—,,,,,
73,1010463,Skip,,844685.1146329776,Skip: below threshold,—,,,,,
74,1011670,Skip,,449528.2679238151,Skip: below threshold,—,,,,,
75,1011461,Skip,,682273.0470064619,Skip: below threshold,—,,,,,
76,1017299,Auction Lost,110668.26973701094,164107.09808230528,Bid,No,,,,"Aragorn: $163,592, Pippin: $163,592, You: $139,491, Frodo: $134,153, Gimli: $118,248",Aragorn
77,1003446,Auction Lost,212903.3653235627,247475.5903299417,Bid,No,,,,"Aragorn: $222,855, Pippin: $222,855, You: $210,354, Frodo: $202,870",Aragorn
78,1010559,Skip,,1057917.8433271048,Skip: no budget,—,,,,,
79,1001884,Loss,39039.76237433032,220845.1405549105,Bid,Yes,156519.16599976755,66906.10125486803,-89613.06474489952,"You: $187,718, Frodo: $153,450, Gimli: $147,238, Aragorn: $124,873, Pippin: $124,873",You
80,1010831,Skip,,1055189.0514699258,Skip: below threshold,—,,,,,
81,1009176,Skip,,823846.4765225254,Skip: no budget,—,,,,,
82,1014489,Skip,,859706.7463747585,Skip: below threshold,—,,,,,
83,1006598,Skip,,375544.7757042018,Skip: below threshold,—,,,,,
84,1005819,Skip,,524836.3371985516,Skip: below threshold,—,,,,,
85,1014139,Skip,,530014.502839998,Skip: below threshold,—,,,,,
86,1006674,Skip,,253898.11450210563,Skip: below threshold,—,,,,,
87,1017419,Skip,,298208.2092604954,Skip: below threshold,—,,,,,
88,1005556,Auction Lost,40265.96329901387,495646.4398897687,Bid,No,,,,"Aragorn: $552,851, Pippin: $552,851, Gimli: $441,067, You: $421,299, Frodo: $413,300",Aragorn
89,1011840,Skip,,227099.48921792253,Skip: below threshold,—,,,,,
90,1017602,Skip,,921794.311687732,Skip: no budget,—,,,,,
91,1014769,Skip,,330825.40043580346,Skip: below threshold,—,,,,,
92,1015582,Skip,,932858.09012588,Skip: no budget,—,,,,,
93,1016392,Skip,,648492.9621266681,Skip: below threshold,—,,,,,
94,1002152,Skip,,100669.53942642952,Skip: below threshold,—,,,,,
95,1011614,Skip,,907807.4977611724,Skip: no budget,—,,,,,
96,1006940,Loss,286334.32894071063,1437003.124908838,Bid,Yes,1157212.1173988078,252500,-904712.1173988078,"You: $1,221,453, Pippin: $1,134,522, Frodo: $1,112,184, Gimli: $1,027,010",You
97,1002226,Skip,,292662.3946125201,Skip: no budget,—,,,,,
98,1016650,Skip,,379927.3967530841,Skip: below threshold,—,,,,,
99,1005373,Skip,,1153128.4231202295,Skip: no budget,—,,,,,
100,1005856,Skip,,541524.2500062468,Skip: below threshold,—,,,,,
101,1003245,Skip,,755262.51317997,Skip: below threshold,—,,,,,
102,1002997,Auction Lost,152075.94078050432,237099.5892049485,Bid,No,,,,"Pippin: $237,230, Gimli: $232,793, Frodo: $210,262, You: $201,535",Pippin
103,1016282,Skip,,706623.3241295097,Skip: no budget,—,,,,,
104,1010918,Skip,,238837.56677855653,Skip: below threshold,—,,,,,
105,1017222,Auction Lost,116658.5015274242,251412.0038204532,Bid,No,,,,"Pippin: $227,223, You: $213,700, Frodo: $180,413, Gimli: $160,428",Pippin
106,1013212,Skip,,257286.5743866564,Skip: below threshold,—,,,,,
107,1009489,Skip,,578138.63199211,Skip: no budget,—,,,,,
108,1003927,Skip,,525106.2020972047,Skip: below threshold,—,,,,,
109,1004320,Skip,,260346.1284930531,Skip: below threshold,—,,,,,
110,1014695,Skip,,1156280.1320354517,Skip: no budget,—,,,,,
111,1014294,Skip,,872355.2427949789,Skip: no budget,—,,,,,
112,1007351,Skip,,872031.6112749381,Skip: below threshold,—,,,,,
113,1011069,Skip,,793870.0543065589,Skip: no budget,—,,,,,
114,1006321,Loss,39329.19694249688,662715.2567860279,Bid,Yes,479778.4369862512,75607.48153193273,-404170.9554543185,"You: $563,308, Gimli: $470,371, Frodo: $446,049, Aragorn: $336,208, Pippin: $336,208",You
115,1014790,Skip,,223446.42362961723,Skip: no budget,—,,,,,
116,1009707,Skip,,391477.09119799006,Skip: no budget,—,,,,,
117,1004173,Skip,,285521.7011090923,Skip: no budget,—,,,,,
118,1012794,Skip,,204210.05612783087,Skip: no budget,—,,,,,
119,1005440,Skip,,709306.0369206852,Skip: below threshold,—,,,,,
120,1006350,Skip,,920846.3452754671,Skip: no budget,—,,,,,
121,1016219,Skip,,569625.3516386355,Skip: no budget,—,,,,,
122,1012235,Skip,,276944.01561221445,Skip: no budget,—,,,,,
123,1001808,Skip,,843732.1345722051,Skip: below threshold,—,,,,,
124,1013275,Skip,,558633.8963536548,Skip: no budget,—,,,,,
125,1003536,Skip,,488827.05812185246,Skip: below threshold,—,,,,,
126,1011414,Skip,,123106.86895435496,Skip: no budget,—,,,,,
127,1000820,Skip,,327197.2661750069,Skip: no budget,—,,,,,
128,1000142,Skip,,292238.4953627277,Skip: below threshold,—,,,,,
129,1008627,Skip,,213587.05570482687,Skip: no budget,—,,,,,
130,1013473,Skip,,443020.2091712239,Skip: no budget,—,,,,,
131,1017337,Skip,,1070630.3070214938,Skip: no budget,—,,,,,
132,1015302,Skip,,505107.2584391991,Skip: below threshold,—,,,,,
133,1016285,Skip,,638104.2989993629,Skip: no budget,—,,,,,
134,1000605,Skip,,187511.7973363544,Skip: no budget,—,,,,,
135,1010251,Skip,,431548.5868320565,Skip: no budget,—,,,,,
136,1006609,Skip,,524114.7804243758,Skip: below threshold,—,,,,,
137,1015199,Skip,,928123.5549636246,Skip: no budget,—,,,,,
138,1004662,Skip,,869004.2220905063,Skip: no budget,—,,,,,
139,1003922,Skip,,405345.3043304256,Skip: no budget,—,,,,,
140,1013827,Skip,,521889.9592214182,Skip: no budget,—,,,,,
141,1006255,Skip,,347012.2652033845,Skip: no budget,—,,,,,
142,1012973,Skip,,391989.2229077717,Skip: below threshold,—,,,,,
143,1003514,Skip,,619507.5182627661,Skip: no budget,—,,,,,
144,1012811,Skip,,1088974.9781913406,Skip: below threshold,—,,,,,
145,1006051,Skip,,476677.67276857496,Skip: below threshold,—,,,,,
146,1013982,Skip,,505819.72507062345,Skip: below threshold,—,,,,,
147,1003281,Skip,,467646.3926505926,Skip: below threshold,—,,,,,
148,1003048,Skip,,1274484.8290914958,Skip: below threshold,—,,,,,
149,1008313,Skip,,498585.4945345924,Skip: no budget,—,,,,,
150,1016052,Skip,,233535.3872022536,Skip: below threshold,—,,,,,
151,1001070,Skip,,286730.4729579125,Skip: below threshold,—,,,,,
152,1006828,Skip,,660199.8943145565,Skip: no budget,—,,,,,
153,1012355,Skip,,250093.5487717126,Skip: below threshold,—,,,,,
154,1004782,Skip,,142986.40793654838,Skip: no budget,—,,,,,
155,1002832,Skip,,523160.31873729225,Skip: below threshold,—,,,,,
156,1001086,Skip,,396579.6832624328,Skip: no budget,—,,,,,
157,1002958,Skip,,579657.2912820936,Skip: no budget,—,,,,,
158,1008809,Skip,,389723.6555857357,Skip: no budget,—,,,,,
159,1000174,Skip,,150540.32432654317,Skip: below threshold,—,,,,,
160,1016689,Skip,,568631.5386064763,Skip: below threshold,—,,,,,
161,1015594,Skip,,319869.1593087035,Skip: no budget,—,,,,,
162,1010961,Skip,,230319.1626785352,Skip: no budget,—,,,,,
163,1000255,Skip,,780208.323887684,Skip: below threshold,—,,,,,
164,1013976,Skip,,1017106.5598698189,Skip: below threshold,—,,,,,
165,1000249,Skip,,257160.96062206788,Skip: below threshold,—,,,,,
166,1001696,Skip,,148322.10296188123,Skip: below threshold,—,,,,,
167,1007703,Skip,,784901.3952732048,Skip: no budget,—,,,,,
168,1001330,Skip,,830459.0028181623,Skip: no budget,—,,,,,
169,1001291,Skip,,680228.0110710204,Skip: below threshold,—,,,,,
170,1011882,Skip,,238186.55631139904,Skip: no budget,—,,,,,
171,1011347,Skip,,259619.77526623427,Skip: below threshold,—,,,,,
172,1014053,Skip,,991075.87681626,Skip: no budget,—,,,,,
173,1001536,Skip,,465064.1402835759,Skip: below threshold,—,,,,,
174,1005712,Skip,,332581.7299423478,Skip: below threshold,—,,,,,
175,1013896,Skip,,687346.826368095,Skip: no budget,—,,,,,
176,1006887,Skip,,419591.9668078607,Skip: below threshold,—,,,,,
177,1017294,Skip,,730642.7331409173,Skip: below threshold,—,,,,,
178,1004335,Skip,,162353.69975113147,Skip: no budget,—,,,,,
179,1002174,Skip,,133757.1896983879,Skip: below threshold,—,,,,,
180,1001475,Skip,,319321.83431975765,Skip: below threshold,—,,,,,
181,1000489,Skip,,552262.1058385819,Skip: no budget,—,,,,,
182,1002290,Skip,,1175573.7147157318,Skip: below threshold,—,,,,,
183,1006136,Skip,,222064.9256879098,Skip: no budget,—,,,,,
184,1004776,Skip,,550632.104559323,Skip: below threshold,—,,,,,
185,1012482,Skip,,1106295.003512957,Skip: no budget,—,,,,,
186,1006113,Skip,,829823.0771966481,Skip: below threshold,—,,,,,
187,1017514,Skip,,223181.0080229052,Skip: below threshold,—,,,,,
188,1007267,Skip,,479006.62100832304,Skip: no budget,—,,,,,
189,1005348,Skip,,359708.9102732591,Skip: no budget,—,,,,,
190,1006902,Skip,,418322.9636758148,Skip: no budget,—,,,,,
191,1012570,Skip,,417397.6914333239,Skip: no budget,—,,,,,
192,1003801,Skip,,1248358.850952982,Skip: no budget,—,,,,,
193,1008965,Skip,,320785.1065126787,Skip: no budget,—,,,,,
194,1011462,Skip,,1174106.1923276952,Skip: no budget,—,,,,,
195,1008729,Skip,,314395.94241959375,Skip: no budget,—,,,,,
196,1015640,Skip,,1337948.066275447,Skip: below threshold,—,,,,,
197,1003070,Skip,,342366.0092335106,Skip: below threshold,—,,,,,
198,1003299,Skip,,251326.6044846047,Skip: below threshold,—,,,,,
199,1014502,Skip,,957686.064922199,Skip: below threshold,—,,,,,
200,1010702,Skip,,318747.70080020867,Skip: below threshold,—,,,,,
201,1014815,Skip,,398768.09177344927,Skip: no budget,—,,,,,
202,1010245,Skip,,105706.41489403976,Skip: no budget,—,,,,,
203,1010887,Skip,,508511.9122850196,Skip: no budget,—,,,,,
204,1001390,Skip,,816119.7086192452,Skip: below threshold,—,,,,,
205,1017591,Skip,,150621.5370812748,Skip: below threshold,—,,,,,
206,1012823,Skip,,710794.4251359426,Skip: below threshold,—,,,,,
207,1006386,Skip,,1143618.6711046863,Skip: below threshold,—,,,,,
208,1002177,Skip,,831194.9394616046,Skip: no budget,—,,,,,
209,1005944,Skip,,805153.9295961582,Skip: below threshold,—,,,,,
210,1008141,Skip,,446803.5056804812,Skip: below threshold,—,,,,,
211,1003541,Skip,,558299.2904386241,Skip: no budget,—,,,,,
212,1007390,Skip,,642995.8330853941,Skip: below threshold,—,,,,,
213,1000916,Skip,,855854.8690548689,Skip: no budget,—,,,,,
214,1014289,Skip,,762427.0966929098,Skip: below threshold,—,,,,,
215,1016679,Skip,,130437.98233740444,Skip: below threshold,—,,,,,
216,1013798,Skip,,401943.8051791669,Skip: no budget,—,,,,,
217,1001972,Skip,,297054.0038248963,Skip: no budget,—,,,,,
218,1007635,Skip,,445964.2444318835,Skip: no budget,—,,,,,
219,1002380,Skip,,316018.82680648385,Skip: below threshold,—,,,,,
220,1000814,Skip,,893315.4405660332,Skip: below threshold,—,,,,,
221,1009347,Skip,,741470.8427448451,Skip: no budget,—,,,,,
222,1011529,Skip,,673921.2438173556,Skip: no budget,—,,,,,
223,1007722,Skip,,429095.90722007694,Skip: no budget,—,,,,,
224,1007211,Skip,,259680.7001659037,Skip: no budget,—,,,,,
225,1013022,Skip,,243212.6055989305,Skip: below threshold,—,,,,,
226,1011205,Skip,,1276754.1236136006,Skip: below threshold,—,,,,,
227,1003285,Skip,,536584.2828809747,Skip: below threshold,—,,,,,
228,1011975,Skip,,486698.455251716,Skip: no budget,—,,,,,
229,1015675,Skip,,192044.08923004864,Skip: no budget,—,,,,,
230,1007621,Skip,,216208.8759543416,Skip: no budget,—,,,,,
231,1006668,Skip,,419658.2977672204,Skip: below threshold,—,,,,,
232,1006090,Skip,,703541.2237117196,Skip: no budget,—,,,,,
233,1008936,Skip,,259099.26865124208,Skip: no budget,—,,,,,
234,1016307,Skip,,423624.6929786922,Skip: no budget,—,,,,,
235,1017431,Skip,,399616.4095556638,Skip: no budget,—,,,,,
236,1009687,Skip,,142425.84077855092,Skip: below threshold,—,,,,,
237,1005491,Skip,,155278.8188842617,Skip: below threshold,—,,,,,
238,1011537,Skip,,995496.4280525964,Skip: no budget,—,,,,,
239,1005860,Skip,,377184.47680701327,Skip: below threshold,—,,,,,
240,1001485,Skip,,225932.82678835408,Skip: below threshold,—,,,,,
241,1003504,Skip,,433820.0904500444,Skip: no budget,—,,,,,
242,1015883,Skip,,745510.132586581,Skip: below threshold,—,,,,,
243,1009781,Skip,,878726.4655666983,Skip: below threshold,—,,,,,
244,1006183,Skip,,361379.1623624452,Skip: no budget,—,,,,,
245,1016806,Skip,,462525.4621040676,Skip: no budget,—,,,,,
246,1010338,Skip,,157680.1851651942,Skip: below threshold,—,,,,,
247,1013224,Skip,,244104.5520885666,Skip: no budget,—,,,,,
248,1014680,Skip,,361598.4268212722,Skip: no budget,—,,,,,
249,1002140,Skip,,432841.4941912284,Skip: no budget,—,,,,,
