,zpid,Outcome,Asking Price,My Prediction,Decision,Won?,Cost Paid,True Value,Profit,Auction Bids,Winner
41,1005399,Auction Lost,100579.85432437256,223730.42830258625,Bid,No,,,,"Merry: $255,191, Aragorn: $205,964, Pippin: $205,964, Frodo: $194,730, Gimli: $190,358, You: $190,171",Merry
42,1009383,Skip,,265221.2006549472,Skip: below threshold,—,,,,,
43,1013384,Profit,347649.6885933109,651380.6739789994,Bid,Yes,529805.103930744,821713.3497133497,291908.2457826057,"You: $553,674, Frodo: $519,417, Aragorn: $511,151, Pippin: $511,151, Gimli: $471,128",You
44,1007464,Skip,,964619.0526003588,Skip: below threshold,—,,,,,
45,1000189,Skip,,304273.54166114324,Skip: below threshold,—,,,,,
46,1014258,Auction Lost,308866.7980643201,744013.4616335263,Bid,No,,,,"Aragorn: $715,739, Pippin: $715,739, Frodo: $696,044, Gimli: $646,295, You: $632,411",Aragorn
47,1010338,Skip,,157680.1851651942,Skip: below threshold,—,,,,,
48,1013626,Skip,,855516.192557322,Skip: below threshold,—,,,,,
49,1000649,Auction Lost,240704.65591386505,410786.58788311935,Bid,No,,,,"Aragorn: $374,835, Pippin: $374,835, You: $349,169, Frodo: $326,469, Gimli: $321,472",Aragorn
50,1008226,Skip,,549443.4451977381,Skip: below threshold,—,,,,,
51,1014695,Skip,,1156280.1320354517,Skip: no budget,—,,,,,
52,1015675,Auction Lost,131951.78643558224,192044.08923004864,Bid,No,,,,"Aragorn: $200,281, Pippin: $200,281, Frodo: $175,357, You: $163,237, Gimli: $156,319",Pippin
53,1015609,Skip,,874125.3711990643,Skip: no budget,—,,,,,
54,1013646,Auction Lost,235826.32824247694,306611.8302975492,Bid,No,,,,"Frodo: $287,085, Aragorn: $282,774, Pippin: $282,774, Gimli: $266,286, You: $260,620",Frodo
55,1001453,Profit,192748.13546797156,302016.1826879556,Bid,Yes,251389.9298146617,352858.3304807081,101468.4006660464,"You: $256,714, Frodo: $246,461, Gimli: $234,761, Aragorn: $200,406, Pippin: $200,406",You
56,1005800,Skip,,206227.56505431444,Skip: below threshold,—,,,,,
57,1017051,Skip,,1382019.5968131393,Skip: no budget,—,,,,,
58,1005504,Skip,,507759.6236813242,Skip: below threshold,—,,,,,
59,1010543,Skip,,395599.2625108264,Skip: below threshold,—,,,,,
60,1015302,Skip,,505107.2584391991,Skip: no budget,—,,,,,
61,1001129,Skip,,450398.4886185886,Skip: no budget,—,,,,,
62,1016060,Auction Lost,48866.4383141512,227903.5317207312,Bid,No,,,,"Merry: $962,954, Legolas: $231,441, Aragorn: $220,511, Pippin: $220,511, Frodo: $211,694, Gimli: $206,024, You: $193,718",Merry
63,1016307,Skip,,423624.6929786922,Skip: below threshold,—,,,,,
64,1000331,Skip,,1253682.6275421968,Skip: no budget,—,,,,,
65,1000039,Skip,,609388.2872670062,Skip: no budget,—,,,,,
66,1004304,Auction Lost,94227.3333120621,179881.18690169617,Bid,No,,,,"Frodo: $154,936, You: $152,899, Aragorn: $149,292, Pippin: $149,292, Gimli: $137,067",Frodo
67,1006595,Skip,,434925.3806515488,Skip: below threshold,—,,,,,
68,1000140,Skip,,265717.4844324597,Skip: below threshold,—,,,,,
69,1015817,Skip,,954324.6012595504,Skip: no budget,—,,,,,
70,1006313,Auction Lost,71669.12950795688,147717.65865510036,Bid,No,,,,"Legolas: $561,969, You: $125,560, Gimli: $119,936, Frodo: $110,640, Aragorn: $96,879, Pippin: $96,879",Legolas
71,1007635,Skip,,445964.2444318835,Skip: no budget,—,,,,,
72,1014480,Skip,,448916.63442656194,Skip: below threshold,—,,,,,
73,1000563,Auction Lost,108276.25155522709,167547.31680733492,Bid,No,,,,"Aragorn: $158,513, Pippin: $158,513, You: $142,415, Frodo: $134,055, Gimli: $121,113",Aragorn
74,1017206,Skip,,618757.6236020862,Skip: below threshold,—,,,,,
75,1001604,Skip,,780338.1491419742,Skip: no budget,—,,,,,
76,1016438,Skip,,275410.3543900369,Skip: below threshold,—,,,,,
77,1016954,Skip,,488432.2503674136,Skip: below threshold,—,,,,,
78,1003048,Skip,,1274484.8290914958,Skip: below threshold,—,,,,,
79,1009707,Skip,,391477.09119799006,Skip: no budget,—,,,,,
80,1000786,Skip,,522285.7765371635,Skip: no budget,—,,,,,
81,1001841,Skip,,422508.3946398632,Skip: no budget,—,,,,,
82,1013114,Skip,,1184119.7841653004,Skip: no budget,—,,,,,
83,1003243,Skip,,249461.49070255025,Skip: below threshold,—,,,,,
84,1000135,Auction Lost,269451.1034488661,944841.1645076976,Bid,No,,,,"Frodo: $815,011, You: $803,115, Pippin: $642,141",Frodo
85,1010961,Auction Lost,198547.00891146038,230319.1626785352,Bid,No,,,,"Pippin: $387,559, Gimli: $234,834, You: $195,771",Pippin
86,1002186,Skip,,353586.7484940806,Skip: below threshold,—,,,,,
87,1017182,Auction Lost,166551.44652782354,426907.9239576924,Bid,No,,,,"Gimli: $365,996, You: $362,872, Aragorn: $349,063, Pippin: $349,063",Gimli
88,1010815,Skip,,181681.37795735296,Skip: below threshold,—,,,,,
89,1016233,Skip,,345780.20103575825,Skip: below threshold,—,,,,,
90,1005121,Auction Lost,176332.33476316853,407118.6651827748,Bid,No,,,,"Pippin: $398,061, You: $346,051, Gimli: $306,346",Pippin
91,1004135,Skip,,386843.3150986968,Skip: below threshold,—,,,,,
92,1004815,Skip,,1241990.0384822255,Skip: below threshold,—,,,,,
93,1001086,Skip,,396579.6832624328,Skip: below threshold,—,,,,,
94,1001330,Skip,,830459.0028181623,Skip: below threshold,—,,,,,
95,1013274,Auction Lost,107643.08553709082,345323.0723088784,Bid,No,,,,"Gimli: $323,770, You: $293,525, Aragorn: $265,546, Pippin: $265,546",Gimli
96,1008936,Loss,233799.2672616493,259099.26865124208,Bid,Yes,238475.2526068823,127551.47340221966,-110923.77920466264,,
97,1008466,Skip,,468459.0301921548,Skip: no budget,—,,,,,
98,1013485,Skip,,1005132.3245360708,Skip: below threshold,—,,,,,
99,1003285,Skip,,536584.2828809747,Skip: below threshold,—,,,,,
100,1013307,Skip,,1220397.5411246289,Skip: no budget,—,,,,,
101,1008507,Skip,,396176.6396643427,Skip: no budget,—,,,,,
102,1004595,Skip,,857403.852193154,Skip: below threshold,—,,,,,
103,1007262,Auction Lost,131833.63423704234,314778.8734444718,Bid,No,,,,"Aragorn: $319,194, Pippin: $319,194, You: $267,562",Pippin
104,1015897,Skip,,588543.5703975005,Skip: below threshold,—,,,,,
105,1016408,Skip,,237414.29457087384,Skip: below threshold,—,,,,,
106,1014045,Skip,,378639.4105401897,Skip: no budget,—,,,,,
107,1010403,Skip,,390520.3749996492,Skip: no budget,—,,,,,
108,1017521,Skip,,935273.5468097626,Skip: below threshold,—,,,,,
109,1010683,Skip,,953431.5369274674,Skip: no budget,—,,,,,
110,1015011,Skip,,130374.51958181922,Skip: below threshold,—,,,,,
111,1017250,Auction Lost,86915.2136127538,265177.9020912252,Bid,No,,,,"Aragorn: $286,354, Pippin: $286,354, Frodo: $235,529, You: $225,401, Gimli: $216,491",Aragorn
112,1011580,Skip,,424721.40512405394,Skip: no budget,—,,,,,
113,1014753,Skip,,291403.9424815743,Skip: below threshold,—,,,,,
114,1011975,Skip,,486698.455251716,Skip: no budget,—,,,,,
115,1011614,Skip,,907807.4977611724,Skip: no budget,—,,,,,
116,1001734,Skip,,553047.329924545,Skip: no budget,—,,,,,
117,1016285,Skip,,638104.2989993629,Skip: below threshold,—,,,,,
118,1007703,Skip,,784901.3952732048,Skip: below threshold,—,,,,,
119,1017325,Skip,,383832.9236874019,Skip: below threshold,—,,,,,
120,1002813,Auction Lost,27153.065544756286,143660.87932194924,Bid,No,,,,"Legolas: $1,389,580, You: $122,112, Gimli: $121,632, Aragorn: $121,422, Pippin: $121,422, Frodo: $109,735",Legolas
121,1017222,Auction Lost,126087.95496432678,251412.0038204532,Bid,No,,,,"Pippin: $227,223, You: $213,700",Pippin
122,1008965,Loss,102291.06967970029,320785.1065126787,Bid,Yes,243593.72268282154,223706.0078851232,-19887.71479769834,"You: $272,667, Gimli: $238,817",You
123,1010329,Skip,,195564.8521101836,Skip: no budget,—,,,,,
124,1003922,Skip,,405345.3043304256,Skip: below threshold,—,,,,,
125,1002140,Skip,,432841.4941912284,Skip: no budget,—,,,,,
126,1013564,Skip,,891392.3859156031,Skip: below threshold,—,,,,,
127,1012398,Skip,,461275.139197634,Skip: below threshold,—,,,,,
128,1016381,Skip,,225863.15872697235,Skip: below threshold,—,,,,,
129,1014059,Skip,,594692.6538230887,Skip: no budget,—,,,,,
130,1015927,Skip,,481718.7843124352,Skip: below threshold,—,,,,,
131,1000006,Skip,,603638.5373459926,Skip: below threshold,—,,,,,
132,1008627,Skip,,213587.05570482687,Skip: below threshold,—,,,,,
133,1009220,Skip,,381543.77484306775,Skip: below threshold,—,,,,,
134,1001096,Skip,,760126.7228160517,Skip: below threshold,—,,,,,
135,1016621,Skip,,632467.323277266,Skip: no budget,—,,,,,
136,1001807,Skip,,634725.4112896996,Skip: below threshold,—,,,,,
137,1017202,Skip,,617930.3999562184,Skip: below threshold,—,,,,,
138,1003781,Skip,,201956.4845554674,Skip: below threshold,—,,,,,
139,1008729,Profit,119079.35412091804,314395.94241959375,Bid,Yes,121460.9412033364,276310.49027663656,154849.54907330015,,
140,1013512,Skip,,330746.3748386531,Skip: below threshold,—,,,,,
141,1012273,Skip,,786545.0179229267,Skip: below threshold,—,,,,,
142,1001889,Skip,,1163741.3975362584,Skip: below threshold,—,,,,,
143,1001466,Profit,117327.18290240329,384308.6111783233,Bid,Yes,119673.72656045137,417374.1399762752,297700.41341582383,,
144,1011496,Skip,,882856.4829368428,Skip: no budget,—,,,,,
145,1015696,Skip,,378252.438888012,Skip: below threshold,—,,,,,
146,1002226,Skip,,292662.3946125201,Skip: no budget,—,,,,,
147,1009670,Skip,,972274.833754021,Skip: below threshold,—,,,,,
148,1001545,Skip,,471211.0777107187,Skip: no budget,—,,,,,
149,1008407,Skip,,581218.7230640085,Skip: below threshold,—,,,,,
150,1002595,Skip,,334067.7552758676,Skip: below threshold,—,,,,,
151,1008005,Skip,,346341.9771488222,Skip: no budget,—,,,,,
152,1005944,Skip,,805153.9295961582,Skip: below threshold,—,,,,,
153,1008447,Skip,,247781.0307306772,Skip: below threshold,—,,,,,
154,1014975,Skip,,494749.8827005868,Skip: below threshold,—,,,,,
155,1004235,Skip,,535712.7030596371,Skip: no budget,—,,,,,
156,1007722,Skip,,429095.90722007694,Skip: below threshold,—,,,,,
157,1006446,Skip,,556907.719554692,Skip: below threshold,—,,,,,
158,1006219,Skip,,283910.24446801667,Skip: no budget,—,,,,,
159,1003519,Skip,,916007.1460874182,Skip: no budget,—,,,,,
160,1000079,Skip,,904456.6424365336,Skip: no budget,—,,,,,
161,1009435,Skip,,511620.117825644,Skip: no budget,—,,,,,
162,1004722,Skip,,230412.40983544808,Skip: no budget,—,,,,,
163,1009675,Skip,,460187.62636087,Skip: below threshold,—,,,,,
164,1008504,Skip,,1294562.681839401,Skip: below threshold,—,,,,,
165,1007920,Skip,,261723.42045268885,Skip: no budget,—,,,,,
166,1006598,Skip,,375544.7757042018,Skip: below threshold,—,,,,,
167,1016837,Skip,,692931.4264775733,Skip: below threshold,—,,,,,
168,1009643,Skip,,1014988.438471346,Skip: no budget,—,,,,,
169,1004776,Skip,,550632.104559323,Skip: no budget,—,,,,,
170,1014502,Skip,,957686.064922199,Skip: no budget,—,,,,,
171,1009041,Skip,,276301.53482691466,Skip: below threshold,—,,,,,
172,1002222,Skip,,446265.1411295981,Skip: no budget,—,,,,,
173,1003514,Skip,,619507.5182627661,Skip: no budget,—,,,,,
174,1016279,Auction Lost,82956.96754984328,368201.1321002476,Bid,No,,,,"Pippin: $343,666, You: $312,971, Frodo: $301,336, Gimli: $288,293",Pippin
175,1002111,Skip,,890503.375454129,Skip: below threshold,—,,,,,
176,1007625,Skip,,326083.35359117057,Skip: no budget,—,,,,,
177,1005373,Skip,,1153128.4231202295,Skip: below threshold,—,,,,,
178,1013699,Skip,,387447.35124254506,Skip: below threshold,—,,,,,
179,1010268,Skip,,367296.6636284413,Skip: no budget,—,,,,,
180,1002651,Auction Lost,101115.71192085794,225475.8033550566,Bid,No,,,,"Gimli: $200,908, You: $191,654",Gimli
181,1008036,Skip,,485350.3372348176,Skip: no budget,—,,,,,
182,1011461,Skip,,682273.0470064619,Skip: no budget,—,,,,,
183,1000031,Skip,,411497.91490554885,Skip: no budget,—,,,,,
184,1003465,Skip,,389154.1152969404,Skip: below threshold,—,,,,,
185,1014259,Skip,,357951.665707609,Skip: below threshold,—,,,,,
186,1007839,Skip,,1110945.8991963544,Skip: below threshold,—,,,,,
187,1002642,Skip,,1010422.0264412566,Skip: no budget,—,,,,,
188,1008809,Skip,,389723.6555857357,Skip: below threshold,—,,,,,
189,1004320,Skip,,260346.1284930531,Skip: below threshold,—,,,,,
190,1001407,Skip,,518479.3040563448,Skip: below threshold,—,,,,,
191,1011882,Skip,,238186.55631139904,Skip: below threshold,—,,,,,
192,1007118,Skip,,234314.0395442565,Skip: below threshold,—,,,,,
193,1009843,Skip,,407312.7778276517,Skip: no budget,—,,,,,
194,1005089,Skip,,279636.7071687566,Skip: below threshold,—,,,,,
195,1005474,Skip,,599799.1971511717,Skip: no budget,—,,,,,
196,1006242,Skip,,179141.77433980184,Skip: below threshold,—,,,,,
197,1009982,Skip,,615053.4911839286,Skip: no budget,—,,,,,
198,1012794,Skip,,204210.05612783087,Skip: no budget,—,,,,,
199,1017161,Skip,,313200.83927509456,Skip: no budget,—,,,,,
200,1017248,Skip,,187382.86500632443,Skip: no budget,—,,,,,
201,1016494,Skip,,254853.90563608025,Skip: below threshold,—,,,,,
202,1003187,Skip,,427240.7162417938,Skip: no budget,—,,,,,
203,1001972,Skip,,297054.0038248963,Skip: no budget,—,,,,,
204,1014307,Auction Lost,94078.96523770045,146000.45312223013,Bid,No,,,,"Frodo: $124,201, You: $124,100",Frodo
205,1014937,Skip,,695836.6523781797,Skip: no budget,—,,,,,
206,1015110,Skip,,414203.34435072535,Skip: below threshold,—,,,,,
207,1002048,Skip,,385258.7740899938,Skip: no budget,—,,,,,
208,1008183,Skip,,514817.58523944486,Skip: no budget,—,,,,,
209,1009940,Skip,,1102956.7883676914,Skip: no budget,—,,,,,
210,1014669,Auction Lost,50356.651257626894,640475.0321164978,Bid,No,,,,"Gimli: $587,125, Frodo: $564,757, Aragorn: $550,231, You: $544,404",Gimli
211,1002014,Skip,,257847.2447154066,Skip: no budget,—,,,,,
212,1015904,Skip,,578068.795226674,Skip: no budget,—,,,,,
213,1013761,Skip,,306108.9880258479,Skip: below threshold,—,,,,,
214,1016115,Skip,,297030.4634122763,Skip: below threshold,—,,,,,
215,1000255,Skip,,780208.323887684,Skip: below threshold,—,,,,,
216,1007955,Skip,,396608.627232427,Skip: below threshold,—,,,,,
217,1003794,Skip,,464790.6284669977,Skip: below threshold,—,,,,,
218,1010776,Skip,,739427.5605575489,Skip: no budget,—,,,,,
219,1017507,Profit,81990.06829793451,589227.0232354798,Bid,Yes,83629.8696638932,412860.9902631034,329231.1205992102,,
220,1003877,Skip,,428719.2769649932,Skip: below threshold,—,,,,,
221,1010393,Skip,,259892.03766949047,Skip: no budget,—,,,,,
222,1002009,Skip,,202512.50133130167,Skip: below threshold,—,,,,,
223,1009998,Skip,,299981.60651358264,Skip: below threshold,—,,,,,
224,1010709,Skip,,488135.1320196597,Skip: no budget,—,,,,,
225,1004733,Skip,,529447.5501605392,Skip: below threshold,—,,,,,
226,1008139,Skip,,351308.57135700254,Skip: below threshold,—,,,,,
227,1015512,Skip,,608038.4212279344,Skip: no budget,—,,,,,
228,1014276,Skip,,836660.7244240443,Skip: below threshold,—,,,,,
229,1008302,Skip,,282328.05623157945,Skip: no budget,—,,,,,
230,1011190,Skip,,412209.8219000732,Skip: no budget,—,,,,,
231,1005785,Skip,,396640.13150749856,Skip: no budget,—,,,,,
232,1012606,Skip,,279922.54181656986,Skip: no budget,—,,,,,
233,1007820,Skip,,593304.6865619457,Skip: below threshold,—,,,,,
234,1016453,Skip,,674487.7986559691,Skip: below threshold,—,,,,,
235,1014769,Skip,,330825.40043580346,Skip: below threshold,—,,,,,
236,1015508,Skip,,561410.0591018948,Skip: below threshold,—,,,,,
237,1012270,Skip,,512700.5750723593,Skip: no budget,—,,,,,
238,1007761,Skip,,566628.128429804,Skip: below threshold,—,,,,,
239,1014815,Skip,,398768.09177344927,Skip: no budget,—,,,,,
240,1009999,Skip,,654504.6657117723,Skip: below threshold,—,,,,,
241,1016457,Profit,71844.02301232729,1097287.985653547,Bid,Yes,73280.90347257385,1195287.9167215703,1122007.0132489963,,
242,1008433,Skip,,320078.67310208105,Skip: below threshold,—,,,,,
243,1006683,Skip,,495901.15104767366,Skip: below threshold,—,,,,,
244,1016707,Skip,,1087915.5171350096,Skip: below threshold,—,,,,,
245,1004425,Skip,,635318.4644062553,Skip: below threshold,—,,,,,
246,1013300,Skip,,654410.842909793,Skip: below threshold,—,,,,,
247,1003801,Skip,,1248358.850952982,Skip: below threshold,—,,,,,
248,1014680,Auction Lost,60519.26665493141,361598.4268212722,Bid,No,,,,"Aragorn: $379,283, Frodo: $321,503, You: $307,359",Aragorn
249,1008526,Skip,,942074.2374185802,Skip: no budget,—,,,,,
