,zpid,True Value,Asking Price,Prediction,Decision,Won?,Cost Paid,Profit,Pred Error (%)
124,1016198,406022.3344298016,521429.540304943,377627.8827716193,Skip: below threshold,—,,,-6.993322595925203
125,1003094,856403.2327719169,602854.3754076769,971507.1604623536,Skip: no budget,—,,,13.440389209867915
126,1006257,119924.68427095292,106067.52009855141,244983.6126611516,Skip: no budget,—,,,104.28122379513268
127,1014664,736216.3384528409,801961.7759618816,807190.0161165703,Skip: below threshold,—,,,9.640329065893951
128,1003763,871196.7545638945,562008.70242054,526813.2170912711,Skip: below threshold,—,,,-39.529938061467604
129,1004262,298114.7888282055,245031.3228613768,316911.7817301319,Skip: no budget,—,,,6.305286958695139
130,1013531,497330.54939700325,330276.12816638226,568883.0817571427,Skip: no budget,—,,,14.387318946502377
131,1013773,669079.107505071,987134.4782202711,607037.2306723621,Skip: below threshold,—,,,-9.27272666815988
132,1003562,866084.4185995092,1602632.365253768,683321.5770635527,Skip: below threshold,—,,,-21.102197154347934
133,1006099,741154.6132045765,428203.3648441153,914030.3496539366,Skip: no budget,—,,,23.3251919868496
134,1014280,413389.95046001417,552054.4991637698,322449.89400153165,Skip: below threshold,—,,,-21.99861326026087
135,1011637,364220.9776866951,534650.3394071714,211376.0221885513,Skip: below threshold,—,,,-41.964896275036054
136,1014684,434907.1112623341,503149.83142781694,311130.4389550483,Skip: below threshold,—,,,-28.46048480283972
137,1015617,880810.546875,475820.73322728573,827492.3906745189,Skip: no budget,—,,,-6.053305831730435
138,1014073,835004.3843166729,552765.5724535291,804764.5005700529,Skip: no budget,—,,,-3.6215239482085937
139,1016985,313263.4777929026,529951.6426893151,215601.7303529674,Skip: below threshold,—,,,-31.17559318692716
140,1017156,201543.0908964848,157458.92902334686,321690.6643694624,Skip: no budget,—,,,59.61383887611756
141,1010235,256000,268442.82192406285,313616.425359896,Skip: no budget,—,,,22.506416156209365
142,1010622,961573.9617083946,645636.7505584738,1049934.4202394823,Skip: no budget,—,,,9.189148422249373
143,1004604,375321.55831141176,144129.46121312838,405051.6767440364,Skip: no budget,—,,,7.92123920788929
144,1012041,140189.09827467718,111478.12631600136,165990.84907329988,Skip: no budget,—,,,18.404962380219086
145,1010365,964566.4379288834,1036761.2110500967,1121158.5757986174,Skip: no budget,—,,,16.234458479186635
146,1004530,304892.8942807626,323329.51637084584,330291.5895927315,Skip: below threshold,—,,,8.33036642978644
147,1013580,761370.3742056955,725531.1352875686,824574.7023092867,Skip: no budget,—,,,8.301390524884757
148,1004922,247629.9627269448,209734.05208804714,369622.64114389743,Skip: no budget,—,,,49.264102402450725
149,1009879,63552.5707365408,90687.9034271414,215433.5992569139,Skip: no budget,—,,,238.984869943343
150,1013717,80124.6992215145,60420.334097251034,112488.54894451633,Bid,Yes,61628.74077919606,18495.958442318442,40.39185174789613
151,1002043,218153.10751104564,101628.2423334604,225608.060626808,Skip: no budget,—,,,3.4173031962814897
152,1007546,367481.8144881188,254649.38434872328,542303.870022998,Skip: no budget,—,,,47.57298147621164
153,1010676,270867.7382363803,251997.53341893593,265840.1216540269,Skip: below threshold,—,,,-1.8561149493432387
154,1012915,526435.9841152641,546285.5166627605,435638.9969590037,Skip: below threshold,—,,,-17.247488753804546
155,1005299,637608.2474226804,566807.7902853866,436219.287772494,Skip: below threshold,—,,,-31.58506190348609
156,1001259,339218.42863019335,201888.68712804472,501138.91761644976,Skip: no budget,—,,,47.73339987456215
157,1012764,240385.8452732188,259726.69172545095,261358.0460036266,Skip: below threshold,—,,,8.724390866929431
158,1017593,1193389.3527888916,131991.29545242427,1227375.668759378,Skip: no budget,—,,,2.847881614752296
159,1016870,412759.1054313099,42389.67425752768,410004.97830540064,Bid,Yes,43237.46774267824,369521.63768863166,-0.6672480605924741
160,1004584,688060.0750938673,730145.0198786083,744648.2668637682,Skip: below threshold,—,,,8.224309739550145
161,1017160,975786.2763037512,1008014.1602653271,908475.8307012196,Skip: below threshold,—,,,-6.898072583834799
162,1004357,408953.6135470215,424911.6533069192,496737.44826978486,Skip: no budget,—,,,21.465474766533625
163,1003263,919443.743337785,202145.88501543817,559729.6075382894,Skip: no budget,—,,,-39.12301741199015
164,1008823,594063.9708001153,658576.9881518659,518022.8715583495,Skip: below threshold,—,,,-12.800153347012403
165,1005538,316688.879273042,372507.77680450305,208085.1044440833,Skip: below threshold,—,,,-34.29352337166314
166,1005751,327885.144429161,250084.852559178,246203.7771350665,Skip: below threshold,—,,,-24.911579155652046
167,1008930,229217.28734532848,311147.66492745536,191991.16620417536,Skip: below threshold,—,,,-16.240538212578148
168,1010111,1036902.603866506,1334586.682396622,870459.085734504,Skip: below threshold,—,,,-16.05199152855348
169,1004476,484981.31516718335,294753.32263237296,640711.8732281211,Skip: no budget,—,,,32.110630490424995
170,1015807,506442.6224318592,65502.79911728834,500816.40300674667,Skip: no budget,—,,,-1.1109292891060978
171,1006464,825000,912231.4680089223,497376.2073977718,Skip: below threshold,—,,,-39.71197486087614
172,1001061,538935.0387075059,223928.490362784,541812.8742728112,Skip: no budget,—,,,0.5339856121077314
173,1003612,572936.5537555228,586911.3502718899,540999.9850961773,Skip: below threshold,—,,,-5.574189401951324
174,1011165,598779.1918424054,345352.57501690456,671376.3584228287,Skip: no budget,—,,,12.124196626981394
175,1009839,455116.462841016,482986.14148689114,399565.5050960033,Skip: below threshold,—,,,-12.205877457880073
176,1013421,255757.75361835523,108099.05354913244,346223.32734112674,Skip: no budget,—,,,35.37158598044512
177,1003425,1612384.8037676609,1748266.5976138702,800480.1881760244,Skip: below threshold,—,,,-50.35427112029699
178,1005041,468087.890625,203506.02516547655,484466.6805028991,Skip: no budget,—,,,3.4990842971882548
179,1015868,152626.31871182678,159732.15928325747,175020.31459041502,Skip: no budget,—,,,14.672433999322395
180,1006677,463829.484902309,371556.36587809527,551470.823154476,Skip: no budget,—,,,18.895163223749318
181,1004834,117952.70702090752,120696.22996169206,139871.55580726426,Skip: no budget,—,,,18.58274332141572
182,1009802,1197690.7156602882,959032.3825815858,814428.1554993233,Skip: below threshold,—,,,-32.00012784182533
183,1011635,213719.7684036393,149454.6041054598,172320.13120989653,Skip: no budget,—,,,-19.370991042603897
184,1016044,278765.2912467516,294694.5597396808,232471.1124133797,Skip: below threshold,—,,,-16.606866165556525
185,1010619,662201.0350014021,874434.5890718816,451603.82768507407,Skip: below threshold,—,,,-31.802609205508436
186,1005759,181534.9076562411,124324.16796061903,117091.78199162324,Skip: below threshold,—,,,-35.499026879529374
187,1011390,194421.7847459625,101500.53077661648,316194.2863056468,Skip: no budget,—,,,62.633156937015066
188,1015882,732678.8973201421,450706.9186356817,927489.134756775,Skip: no budget,—,,,26.588760526497197
189,1016409,459723.9962834368,465684.89373389026,523328.8953947517,Skip: no budget,—,,,13.835453364522687
190,1007695,636219.8864252903,710430.9203652017,722647.2258319464,Skip: below threshold,—,,,13.584507691556583
191,1003811,1161787.360820057,452666.0747934116,429055.8989133583,Skip: below threshold,—,,,-63.06932633433835
192,1011539,259335.5823660587,160638.63685512551,118216.07620737588,Skip: below threshold,—,,,-54.4157901014482
193,1016787,757783.304948724,435673.1934210827,712447.1481130432,Skip: no budget,—,,,-5.982733657446905
194,1002766,908166.800607197,702779.0074797625,604530.3485688826,Skip: below threshold,—,,,-33.43399602752537
195,1010072,792696.3042994693,906252.1650167907,852782.266017389,Skip: below threshold,—,,,7.57994724991427
196,1011472,1264070.006250558,1543275.8548574965,1183063.7199189148,Skip: below threshold,—,,,-6.408370258853087
197,1013086,1019370.2996946778,990224.0493644665,1126004.68839691,Skip: no budget,—,,,10.460809848410468
198,1015825,334204.6875,174449.9681154697,292956.36653078045,Skip: no budget,—,,,-12.34223292251685
199,1001680,340662.87457497854,215021.35336685696,223236.6376990305,Skip: below threshold,—,,,-34.4699248553141
200,1005940,278142.6706231454,184160.54845067396,278402.21010876127,Skip: no budget,—,,,0.09331163932322414
201,1016267,238049.05085215464,327355.91404266906,299288.94300860615,Skip: below threshold,—,,,25.725745150937744
202,1008322,680714.3053682965,262263.6548311411,743497.0032994116,Skip: no budget,—,,,9.223061339536114
203,1012221,147193.42276070965,77725.2206237287,252165.34175651203,Skip: no budget,—,,,71.31563151870841
204,1012190,872519.2407093842,1098869.2049097696,640065.4429549106,Skip: below threshold,—,,,-26.641681570882238
205,1014075,385345.7943925234,425785.90411615215,490773.25488607545,Skip: no budget,—,,,27.35918285023784
206,1001460,680050.7485409795,608859.469655029,601288.9712700716,Skip: below threshold,—,,,-11.58174995614489
207,1016091,378439.9056774895,425176.0118246243,456841.29039478296,Skip: below threshold,—,,,20.7169972143762
208,1004770,969309.4328533646,1164797.2316437792,981379.2673444196,Skip: below threshold,—,,,1.2451993225243787
209,1004893,893829.7826165588,1072122.6277476095,1071015.9116715095,Skip: below threshold,—,,,19.823251865278376
210,1014792,272216.3082013708,171717.46764107264,152813.13464169664,Skip: below threshold,—,,,-43.863343217242594
211,1012684,315591.27439724456,288698.84537863807,396923.7880363341,Skip: no budget,—,,,25.771470961745845
212,1014021,759849.280131633,629835.5502124118,677415.9957139842,Skip: below threshold,—,,,-10.84863624577869
213,1002776,131512.07667731628,134217.05950136966,122212.2920408568,Skip: below threshold,—,,,-7.071430146508771
214,1012950,235503.1512605042,218706.27763742034,340250.8806726415,Skip: no budget,—,,,44.478270822061965
215,1003084,299999,249441.48979957713,322537.46475560043,Skip: no budget,—,,,7.5128466280222375
216,1006965,540567.4002751032,394446.1415789865,384847.3854432253,Skip: below threshold,—,,,-28.806771320769524
217,1015297,843608.4072168145,561383.703186871,917688.0742108078,Skip: no budget,—,,,8.781286004295858
218,1001927,1022044.3672887346,410132.1681151823,664028.8937765919,Skip: no budget,—,,,-35.02934754798183
219,1008176,240609.9053140824,270884.26521337766,233970.52900950983,Skip: below threshold,—,,,-2.75939442139998
220,1013095,748227.288193263,733669.9826009236,621044.8686624131,Skip: below threshold,—,,,-16.997832281412247
221,1011478,119218.11339379358,145815.92004740395,141334.28787420827,Skip: below threshold,—,,,18.551018675628566
222,1017499,249104.3306087221,244853.3338127997,235841.3936110004,Skip: below threshold,—,,,-5.324249869647715
223,1016015,753970.9423604758,693271.9499435795,637970.2208430287,Skip: below threshold,—,,,-15.385303995175287
224,1001534,1318803.3866415804,625603.7551872474,1392866.2078004105,Skip: no budget,—,,,5.615910749777185
225,1009521,1298373.045029915,1029834.4211312457,1349500.9777581673,Skip: no budget,—,,,3.937846131661981
226,1000394,523383.9322671684,420279.7753149233,455870.5601439533,Skip: no budget,—,,,-12.899397165435333
227,1012780,716923.5681156294,741497.2265491332,802320.3770818932,Skip: no budget,—,,,11.911563905022929
228,1005859,483648.00469196745,294196.3349641732,358927.5593409332,Skip: no budget,—,,,-25.787441308781567
229,1001522,458052.3644810261,237707.79287494905,402075.0949007095,Skip: no budget,—,,,-12.22071403206026
230,1005707,314902.6239703235,345702.72928805376,421060.04301553866,Skip: no budget,—,,,33.711189099275174
231,1015411,253290.9580139108,313521.7257966164,319389.40746413154,Skip: below threshold,—,,,26.095858284286088
232,1000139,662838.5318802455,411514.9249247481,669361.4221802261,Skip: no budget,—,,,0.9840843563329559
233,1006566,605000,584827.0829093986,556593.4660903282,Skip: below threshold,—,,,-8.001079985069723
234,1010141,91188.95966029725,56809.208538245795,133437.65156334903,Skip: no budget,—,,,46.33092872255504
235,1005340,64626.18005570225,64720.96013769281,101726.15180337724,Skip: no budget,—,,,57.40703181852616
236,1007775,374042.9392198367,175203.26792768814,386418.0217039899,Skip: no budget,—,,,3.3084657365714727
237,1006829,963284.1051314144,484270.1025872676,758802.5384178467,Skip: no budget,—,,,-21.22754498120486
238,1014212,60389.09512761021,59557.04786398743,244327.72718452528,Skip: no budget,—,,,304.58915085286213
239,1003511,1534119.9536583193,2054003.0121889685,1281842.958729062,Skip: below threshold,—,,,-16.44441129441464
240,1010085,1297093.242733107,785712.7347800386,958025.0813498048,Skip: no budget,—,,,-26.140615817938517
241,1005627,261165.46482167213,140174.1501203639,253309.5228157465,Skip: no budget,—,,,-3.0080324790606587
242,1010115,383458.36691673385,420449.075248511,308048.2194005037,Skip: below threshold,—,,,-19.665797912451115
243,1000691,585944.6522064323,538408.6897132813,629959.3045467127,Skip: no budget,—,,,7.511742307833829
244,1002451,1421990.8218606592,978014.5362012996,1184598.7412821304,Skip: no budget,—,,,-16.694346892331126
245,1010034,1106363.625225137,1313367.5241305619,1101433.4335862726,Skip: below threshold,—,,,-0.44562127011913333
246,1008542,144809.78363123236,120125.4399025523,203031.5719071098,Skip: no budget,—,,,40.20570075855031
247,1016983,579980.0111049417,680064.4034722875,677573.367353111,Skip: below threshold,—,,,16.827020652356715
248,1002953,838815.990234971,724048.5796465325,990447.9108653266,Skip: no budget,—,,,18.076899152563854
249,1006207,381547.9987962685,395105.0788485607,328074.63809139584,Skip: below threshold,—,,,-14.014845019125705
