,zpid,Outcome,Asking Price,My Prediction,Decision,Won?,Cost Paid,True Value,Profit,Auction Bids,Winner
81,1000209,Profit,309028.25701795524,382218.7838100793,Bid,Yes,331290.74436386896,337085.4061575926,5794.661793723644,"You: $324,886, Merry: $324,795, Aragorn: $317,864, Legolas: $314,951, Frodo: $304,612",You
82,1008808,Auction Lost,424594.57356307015,486599.3652553308,Bid,No,,,,"Merry: $456,993, Frodo: $436,511, Aragorn: $435,039, Legolas: $429,646, Gimli: $426,471, You: $413,609",Merry
83,1015930,Skip,,434599.7526586275,Skip: below threshold,—,,,,,
84,1013787,Skip,,797144.6707111497,Skip: below threshold,—,,,,,
85,1004519,Profit,275906.7302925846,347852.9733701079,Bid,Yes,298645.41260088945,503538.862353452,204893.44975256256,"You: $295,675, Frodo: $292,790, Aragorn: $288,591, Legolas: $281,914, Pippin: $280,339, Merry: $273,292, Gimli: $266,068",You
86,1012286,Skip,,501128.585255262,Skip: below threshold,—,,,,,
87,1017234,Auction Lost,115063.76462777791,525594.8429637194,Bid,No,,,,"Pippin: $595,036, Aragorn: $587,260, Merry: $582,876, Frodo: $557,967, Legolas: $479,992, Gimli: $468,963, You: $446,756",Pippin
88,1012685,Skip,,564888.2065196605,Skip: below threshold,—,,,,,
89,1010560,Skip,,454103.0854143087,Skip: below threshold,—,,,,,
90,1004856,Auction Lost,30536.498995464666,278614.37464885483,Bid,No,,,,"Pippin: $289,201, Legolas: $286,072, Merry: $270,612, Frodo: $266,189, Aragorn: $247,607, Gimli: $240,329, You: $236,822",Pippin
91,1002682,Auction Lost,654846.6135185758,723463.8420608822,Bid,No,,,,"Frodo: $730,594, Gimli: $656,001, You: $614,944",Frodo
92,1009038,Skip,,373754.5759985632,Skip: below threshold,—,,,,,
93,1003261,Auction Lost,58851.58588244169,97244.01652388736,Bid,No,,,,"Gimli: $88,166, Merry: $86,278, Aragorn: $86,041, Frodo: $85,445, Pippin: $85,345, Legolas: $84,875, You: $82,657",Gimli
94,1013654,Skip,,355662.4958726999,Skip: below threshold,—,,,,,
95,1014357,Profit,273908.2430375419,408886.3988213833,Bid,Yes,291327.7365538864,297543.8228193555,6216.086265469145,"You: $347,553, Frodo: $285,615, Legolas: $271,992, Aragorn: $264,697, Merry: $252,685",You
96,1011958,Skip,,459045.26167518576,Skip: below threshold,—,,,,,
97,1005548,Auction Lost,106038.99876363219,151511.9577552972,Bid,No,,,,"Frodo: $163,119, Legolas: $156,618, Merry: $154,989, Aragorn: $153,189, Gimli: $141,523, You: $128,785",Frodo
98,1011309,Auction Lost,291866.6373340643,350475.53781114594,Bid,No,,,,"Aragorn: $377,019, Gimli: $371,504, Frodo: $368,296, Merry: $341,806, Legolas: $338,720, You: $297,904",Aragorn
99,1015412,Skip,,912270.3799392964,Skip: below threshold,—,,,,,
100,1008577,Skip,,1112562.580278064,Skip: no budget,—,,,,,
101,1014303,Skip,,680801.2021654274,Skip: below threshold,—,,,,,
102,1009648,Skip,,442660.20945388713,Skip: below threshold,—,,,,,
103,1017342,Skip,,259059.1904689773,Skip: below threshold,—,,,,,
104,1014698,Skip,,1230209.1041681017,Skip: no budget,—,,,,,
105,1006045,Auction Lost,328945.3601291422,633464.434036755,Bid,No,,,,"Legolas: $572,450, Frodo: $548,487, Aragorn: $546,107, You: $538,445, Merry: $531,555, Gimli: $506,395",Legolas
106,1001669,Skip,,609149.007711578,Skip: below threshold,—,,,,,
107,1006500,Auction Lost,38507.301819301734,242800.67048374363,Bid,No,,,,"Legolas: $232,781, Merry: $220,650, Aragorn: $219,353, Gimli: $218,095, Pippin: $215,987, Frodo: $215,935, You: $206,381",Legolas
108,1007714,Auction Lost,469070.14705319,789395.7631536893,Bid,No,,,,"Frodo: $707,422, Aragorn: $694,634, Merry: $688,615, Gimli: $683,721, You: $670,986",Frodo
109,1006379,Skip,,413659.0796645256,Skip: below threshold,—,,,,,
110,1006859,Auction Lost,358579.34477105935,403333.6557426618,Bid,No,,,,"Merry: $390,255, Gimli: $382,518, Aragorn: $376,529, You: $342,834",Merry
111,1009671,Skip,,643227.8258603081,Skip: below threshold,—,,,,,
112,1008326,Loss,51532.902748098626,144577.0271456775,Bid,Yes,120126.4832894603,53248.38570813603,-66878.09758132427,"You: $122,890, Legolas: $117,771, Pippin: $113,389, Merry: $111,390, Aragorn: $110,261, Frodo: $103,779, Gimli: $97,709",You
113,1002585,Auction Lost,450410.08924130787,1044748.6749250478,Bid,No,,,,"Aragorn: $1,156,833, Gimli: $1,076,933, You: $888,036",Aragorn
114,1011391,Skip,,584127.3034838234,Skip: below threshold,—,,,,,
115,1014715,Skip,,766626.6616000182,Skip: below threshold,—,,,,,
116,1012312,Skip,,361824.5321600122,Skip: below threshold,—,,,,,
117,1009099,Skip,,813556.5731769102,Skip: below threshold,—,,,,,
118,1002901,Skip,,210938.2580435606,Skip: below threshold,—,,,,,
119,1009393,Skip,,364131.0237018018,Skip: below threshold,—,,,,,
120,1007624,Skip,,122735.77089077102,Skip: below threshold,—,,,,,
121,1009341,Auction Lost,194397.74128812907,259270.5413677656,Bid,No,,,,"Aragorn: $229,161, Legolas: $229,089, Merry: $223,052, You: $220,380, Frodo: $212,556, Gimli: $209,321",Aragorn
122,1012665,Auction Lost,93991.13636146761,328892.9308350822,Bid,No,,,,"Aragorn: $285,557, Merry: $285,196, You: $279,559, Frodo: $273,009, Legolas: $272,360, Gimli: $267,954",Aragorn
123,1004786,Skip,,409742.3500510278,Skip: below threshold,—,,,,,
124,1006423,Skip,,416369.8865942668,Skip: below threshold,—,,,,,
125,1010164,Auction Lost,81921.31561400661,456162.0346825493,Bid,No,,,,"Legolas: $412,143, You: $387,738, Frodo: $384,299, Aragorn: $367,312, Gimli: $362,901, Merry: $345,759",Legolas
126,1005142,Auction Lost,209396.92939900327,336781.60046199855,Bid,No,,,,"Legolas: $311,656, Frodo: $299,482, Merry: $287,041, You: $286,264, Gimli: $281,389",Legolas
127,1015646,Skip,,417879.68452988105,Skip: below threshold,—,,,,,
128,1015795,Auction Lost,227252.30479905233,256668.58172137145,Bid,No,,,,"Frodo: $221,974, Merry: $218,724, You: $218,168, Gimli: $215,204",Frodo
129,1000662,Skip,,899401.6447499742,Skip: below threshold,—,,,,,
130,1011816,Auction Lost,203217.32447910638,447956.30610136193,Bid,No,,,,"Frodo: $514,499, Merry: $486,974, Gimli: $470,892, You: $380,763",Frodo
131,1006666,Skip,,557640.0159143985,Skip: below threshold,—,,,,,
132,1008717,Loss,361938.47565244156,524031.8612329884,Bid,Yes,428100.20262,425241.86572626256,-2858.3368937374325,"You: $445,427, Gimli: $419,706, Merry: $368,477",You
133,1011607,Skip,,163321.80730579022,Skip: below threshold,—,,,,,
134,1008614,Skip,,385671.7289470776,Skip: below threshold,—,,,,,
135,1003199,Auction Lost,165507.05304742625,722795.3067246877,Bid,No,,,,"Legolas: $650,429, Gimli: $621,059, You: $614,376, Merry: $594,026",Legolas
136,1017331,Skip,,332875.83703675994,Skip: below threshold,—,,,,,
137,1011293,Skip,,914405.2306566634,Skip: no budget,—,,,,,
138,1012815,Auction Lost,474182.0250277388,599354.4476325746,Bid,No,,,,"Gimli: $516,803, You: $509,451",Gimli
139,1002770,Auction Lost,208674.24585672768,306171.4410228478,Bid,No,,,,"Merry: $276,753, Gimli: $264,046, You: $260,246",Merry
140,1009313,Profit,358171.7480237844,542867.757221588,Bid,Yes,447812.83385987574,491458.4000753793,43645.56621550355,"You: $461,438, Merry: $439,032, Gimli: $414,458",You
141,1016524,Skip,,390015.1457302676,Skip: below threshold,—,,,,,
142,1002921,Skip,,303013.9924477402,Skip: below threshold,—,,,,,
143,1017510,Skip,,459660.7141744038,Skip: no budget,—,,,,,
144,1010310,Auction Lost,317444.2684247519,351143.0632423357,Bid,No,,,,"Merry: $309,207, You: $298,472",Merry
145,1005377,Profit,322695.1934743278,406256.76912297634,Bid,Yes,329149.0973438144,508452.4848506263,179303.38750681194,"You: $345,318, Gimli: $300,246",You
146,1006072,Skip,,254080.94802654785,Skip: below threshold,—,,,,,
147,1011574,Auction Lost,49563.4204185396,197895.20932259984,Bid,No,,,,"Merry: $168,579, You: $168,211, Aragorn: $155,829, Pippin: $149,647, Frodo: $145,280, Gimli: $135,577",Merry
148,1016358,Skip,,490304.3327275839,Skip: below threshold,—,,,,,
149,1003661,Skip,,388909.8067247426,Skip: below threshold,—,,,,,
150,1009266,Profit,162275.22190694924,521245.4634928775,Bid,Yes,441275.534776664,494823.2552895637,53547.72051289969,"You: $443,059, Merry: $432,623, Gimli: $418,599",You
151,1008014,Skip,,703147.6689468531,Skip: below threshold,—,,,,,
152,1001331,Auction Lost,115267.22759048025,124659.0830217525,Bid,No,,,,"Gimli: $126,016, Merry: $121,284, Frodo: $116,767, Aragorn: $107,202, You: $105,960",Gimli
153,1017434,Skip,,1139555.043844789,Skip: no budget,—,,,,,
154,1000985,Skip,,378476.0238726597,Skip: no budget,—,,,,,
155,1011161,Skip,,374285.97311089,Skip: below threshold,—,,,,,
156,1001003,Skip,,482517.7983584283,Skip: no budget,—,,,,,
157,1014111,Skip,,492964.5833866905,Skip: below threshold,—,,,,,
158,1009400,Skip,,563348.719502513,Skip: below threshold,—,,,,,
159,1005305,Skip,,385480.91399265954,Skip: no budget,—,,,,,
160,1006022,Skip,,428989.3076312231,Skip: below threshold,—,,,,,
161,1000682,Skip,,358041.8127504205,Skip: no budget,—,,,,,
162,1007155,Skip,,420860.2076718021,Skip: below threshold,—,,,,,
163,1012093,Skip,,301879.6414955831,Skip: below threshold,—,,,,,
164,1006326,Skip,,357900.0458076554,Skip: no budget,—,,,,,
165,1004995,Profit,179136.07489588406,269991.8255808473,Bid,Yes,199999.01379,292081.45231005666,92082.43852005666,"You: $229,493, Gimli: $196,077",You
166,1002067,Skip,,785754.1403567771,Skip: no budget,—,,,,,
167,1008417,Skip,,403634.63248264167,Skip: below threshold,—,,,,,
168,1008833,Skip,,571799.210455637,Skip: below threshold,—,,,,,
169,1009196,Skip,,230463.8661449936,Skip: below threshold,—,,,,,
170,1001751,Auction Lost,138917.40623430235,264935.4729824098,Bid,No,,,,"Frodo: $237,044, Aragorn: $225,936, You: $225,195, Merry: $217,787, Gimli: $212,775",Frodo
171,1002058,Skip,,546490.5704119038,Skip: no budget,—,,,,,
172,1011575,Profit,22955.71818570842,399638.023896232,Bid,Yes,343184.30091222835,520709.53823778935,177525.237325561,"You: $339,692, Merry: $336,455, Legolas: $333,791, Pippin: $330,649, Frodo: $321,604, Gimli: $320,591, Aragorn: $320,026",You
173,1002318,Skip,,970528.48566706,Skip: below threshold,—,,,,,
174,1001009,Skip,,860504.950560892,Skip: no budget,—,,,,,
175,1007844,Skip,,644037.770128144,Skip: below threshold,—,,,,,
176,1014104,Skip,,646726.7993925166,Skip: below threshold,—,,,,,
177,1017369,Skip,,149647.52673622913,Skip: below threshold,—,,,,,
178,1002049,Skip,,328922.5622351538,Skip: below threshold,—,,,,,
179,1008972,Skip,,399118.52044274233,Skip: no budget,—,,,,,
180,1010015,Auction Lost,10000,449699.9657215455,Bid,No,,,,"Merry: $403,656, You: $382,245, Legolas: $373,004, Pippin: $361,084, Frodo: $356,096, Aragorn: $331,767, Gimli: $327,004",Merry
181,1011429,Auction Lost,65591.0095186052,132010.3777323515,Bid,No,,,,"Merry: $130,885, Aragorn: $125,880, Pippin: $124,686, Frodo: $115,640, You: $112,209, Gimli: $105,499",Merry
182,1006285,Skip,,326500.81499793846,Skip: no budget,—,,,,,
183,1003421,Skip,,476771.87748113787,Skip: below threshold,—,,,,,
184,1006409,Skip,,457858.4577787228,Skip: below threshold,—,,,,,
185,1004458,Loss,36871.707228939675,237771.06119659453,Bid,Yes,202781.51004734513,83741.56955504093,-119039.9404923042,"You: $202,105, Frodo: $198,805, Gimli: $194,175, Aragorn: $189,918, Pippin: $188,775",You
186,1002294,Skip,,144972.13578270347,Skip: no budget,—,,,,,
187,1006618,Skip,,363841.202336282,Skip: below threshold,—,,,,,
188,1008995,Skip,,200128.99119787064,Skip: below threshold,—,,,,,
189,1014320,Skip,,408574.0291772644,Skip: no budget,—,,,,,
190,1008408,Skip,,391790.83802375407,Skip: no budget,—,,,,,
191,1011089,Skip,,215617.29107287465,Skip: no budget,—,,,,,
192,1002846,Skip,,695771.313179698,Skip: below threshold,—,,,,,
193,1014736,Skip,,993766.066985314,Skip: below threshold,—,,,,,
194,1011355,Skip,,396301.9698765161,Skip: below threshold,—,,,,,
195,1007645,Skip,,579233.9186413314,Skip: no budget,—,,,,,
196,1012530,Skip,,453516.5357575281,Skip: below threshold,—,,,,,
197,1011300,Skip,,705274.773463125,Skip: below threshold,—,,,,,
198,1010935,Skip,,259208.145569317,Skip: no budget,—,,,,,
199,1006203,Skip,,329474.3591221935,Skip: no budget,—,,,,,
200,1009859,Skip,,513345.3013589044,Skip: no budget,—,,,,,
201,1005684,Skip,,421738.1283745103,Skip: below threshold,—,,,,,
202,1014082,Skip,,253362.6302936282,Skip: below threshold,—,,,,,
203,1001644,Skip,,278757.7571828891,Skip: below threshold,—,,,,,
204,1010846,Skip,,1016420.0990139092,Skip: below threshold,—,,,,,
205,1013371,Skip,,175885.49686005642,Skip: no budget,—,,,,,
206,1005780,Skip,,608133.9800958955,Skip: below threshold,—,,,,,
207,1008575,Skip,,589054.7172889279,Skip: below threshold,—,,,,,
208,1015917,Skip,,132439.91732020705,Skip: below threshold,—,,,,,
209,1009718,Skip,,1196599.3573574084,Skip: below threshold,—,,,,,
210,1004364,Skip,,651969.734452869,Skip: below threshold,—,,,,,
211,1012681,Skip,,275783.8008528166,Skip: no budget,—,,,,,
212,1015975,Skip,,348474.4871894292,Skip: no budget,—,,,,,
213,1005740,Skip,,515309.7602162036,Skip: no budget,—,,,,,
214,1006623,Skip,,285113.84111847915,Skip: no budget,—,,,,,
215,1003691,Skip,,508808.20035197306,Skip: below threshold,—,,,,,
216,1004190,Skip,,407467.5587969692,Skip: no budget,—,,,,,
217,1015342,Skip,,763740.634515075,Skip: below threshold,—,,,,,
218,1000295,Skip,,312990.220268649,Skip: below threshold,—,,,,,
219,1011695,Skip,,299494.8034821015,Skip: below threshold,—,,,,,
220,1000588,Skip,,310462.3102910331,Skip: below threshold,—,,,,,
221,1007620,Skip,,192317.30943392857,Skip: below threshold,—,,,,,
222,1001140,Skip,,581934.8664573773,Skip: below threshold,—,,,,,
223,1003762,Skip,,403288.6069664456,Skip: below threshold,—,,,,,
224,1010746,Skip,,360385.2925008916,Skip: no budget,—,,,,,
225,1001504,Skip,,510495.2239505988,Skip: no budget,—,,,,,
226,1008647,Skip,,460782.0798363353,Skip: no budget,—,,,,,
227,1016953,Skip,,732036.1141093194,Skip: no budget,—,,,,,
228,1004131,Skip,,309659.3517069837,Skip: below threshold,—,,,,,
229,1014770,Skip,,536559.882662018,Skip: below threshold,—,,,,,
230,1002991,Skip,,667448.0726214012,Skip: below threshold,—,,,,,
231,1003649,Skip,,715443.8174247097,Skip: below threshold,—,,,,,
232,1006967,Skip,,532645.6555032298,Skip: below threshold,—,,,,,
233,1007204,Skip,,117117.9055495668,Skip: no budget,—,,,,,
234,1015788,Skip,,417143.5414444168,Skip: below threshold,—,,,,,
235,1005294,Skip,,481056.9485691984,Skip: below threshold,—,,,,,
236,1005200,Skip,,251890.04255541452,Skip: no budget,—,,,,,
237,1000315,Skip,,1213420.1655704898,Skip: no budget,—,,,,,
238,1016261,Skip,,246333.3695209169,Skip: below threshold,—,,,,,
239,1010699,Skip,,426577.46983353497,Skip: no budget,—,,,,,
240,1002558,Skip,,462722.3989506098,Skip: no budget,—,,,,,
241,1004267,Skip,,457546.5606316713,Skip: no budget,—,,,,,
242,1015540,Skip,,473145.082220339,Skip: below threshold,—,,,,,
243,1007402,Skip,,478194.5077499242,Skip: below threshold,—,,,,,
244,1010288,Skip,,478265.8118885028,Skip: no budget,—,,,,,
245,1011534,Skip,,325007.69586757146,Skip: below threshold,—,,,,,
246,1011018,Skip,,918410.2041387266,Skip: no budget,—,,,,,
247,1014298,Skip,,343229.77315574995,Skip: no budget,—,,,,,
248,1017048,Skip,,379700.2503592001,Skip: below threshold,—,,,,,
249,1002459,Skip,,246310.8109246989,Skip: below threshold,—,,,,,
