,zpid,Outcome,Asking Price,My Prediction,Decision,Won?,Cost Paid,True Value,Profit,Auction Bids,Winner
56,1002551,Skip,,750712.8498531611,Skip: below threshold,—,,,,,
57,1016253,Auction Lost,163734.06686768786,360048.2248280849,Bid,No,,,,"Aragorn: $340,288, Merry: $339,402, Pippin: $336,156, Frodo: $335,557, Gimli: $321,210, Legolas: $314,995, You: $306,041",Aragorn
58,1001003,Loss,222752.90368116403,482517.7983584283,Bid,Yes,412356.3474304099,388588.35408953216,-23767.993340877758,"You: $410,140, Frodo: $404,271, Aragorn: $399,070, Merry: $389,903, Legolas: $384,684, Pippin: $381,467, Gimli: $374,431",You
59,1016600,Auction Lost,200642.18148666745,518509.0548821091,Bid,No,,,,"Legolas: $492,907, Pippin: $474,381, Gimli: $464,821, Aragorn: $455,564, You: $440,733, Frodo: $428,359, Merry: $421,374",Legolas
60,1004730,Skip,,155240.33483568643,Skip: below threshold,—,,,,,
61,1004492,Skip,,320400.6671061499,Skip: below threshold,—,,,,,
62,1008992,Skip,,528550.5807283532,Skip: below threshold,—,,,,,
63,1010685,Auction Lost,461210.00662325445,553580.1042144124,Bid,No,,,,"Frodo: $482,083, Merry: $470,902, Aragorn: $470,549, You: $470,543",Frodo
64,1007477,Skip,,699640.6059970604,Skip: below threshold,—,,,,,
65,1016859,Skip,,1114860.2764687706,Skip: no budget,—,,,,,
66,1013877,Skip,,579530.9192350719,Skip: below threshold,—,,,,,
67,1007659,Skip,,143806.1357730656,Skip: below threshold,—,,,,,
68,1014853,Auction Lost,580840.7386541727,655730.6909504614,Bid,No,,,,"Frodo: $699,471, Merry: $672,741, Aragorn: $653,510, Gimli: $649,774, You: $557,371",Frodo
69,1003792,Auction Lost,233669.5407406217,389328.0893662717,Bid,No,,,,"Pippin: $355,782, Aragorn: $352,341, Frodo: $349,749, Gimli: $342,638, Merry: $340,719, You: $330,929",Pippin
70,1011525,Skip,,874263.4153046581,Skip: below threshold,—,,,,,
71,1016024,Skip,,269999.2784545218,Skip: below threshold,—,,,,,
72,1011363,Skip,,430999.052737503,Skip: below threshold,—,,,,,
73,1015580,Skip,,396878.8885924554,Skip: below threshold,—,,,,,
74,1000419,Auction Lost,402512.3083914364,544711.2116024394,Bid,No,,,,"Aragorn: $549,758, Merry: $547,534, Frodo: $510,791, Gimli: $468,337, You: $463,005",Aragorn
75,1013445,Skip,,468383.1153605436,Skip: below threshold,—,,,,,
76,1012352,Profit,290477.15597935434,351700.4388021943,Bid,Yes,296286.69909894146,376708.4906809599,80421.79158201843,"You: $298,945, Merry: $288,192, Aragorn: $286,192, Pippin: $281,477, Gimli: $280,927, Frodo: $276,078",You
77,1009395,Auction Lost,422634.25644628337,569653.9565551097,Bid,No,,,,"Frodo: $508,141, Merry: $507,811, Aragorn: $497,661, You: $484,206, Gimli: $458,806",Frodo
78,1003146,Skip,,257847.29182281287,Skip: below threshold,—,,,,,
79,1001058,Skip,,327221.3553412571,Skip: below threshold,—,,,,,
80,1008508,Auction Lost,323987.84319794894,400701.1385992753,Bid,No,,,,"Gimli: $353,656, Frodo: $349,671, You: $340,596, Merry: $340,200, Aragorn: $338,016",Gimli
81,1012057,Auction Lost,213571.1424960566,408765.6510307275,Bid,No,,,,"Frodo: $391,422, Merry: $379,898, Aragorn: $379,575, Pippin: $379,532, Gimli: $354,061, You: $347,451",Frodo
82,1012467,Skip,,588786.9398461485,Skip: below threshold,—,,,,,
83,1008383,Skip,,786680.3165769816,Skip: below threshold,—,,,,,
84,1016326,Skip,,588451.8246405721,Skip: below threshold,—,,,,,
85,1013113,Auction Lost,484830.87935797387,562773.214044822,Bid,No,,,,"Aragorn: $568,056, Merry: $548,374, You: $478,357, Gimli: $472,447",Aragorn
86,1002267,Auction Lost,211508.84984200122,351049.42648093664,Bid,No,,,,"Frodo: $343,178, Merry: $329,816, Pippin: $328,071, Aragorn: $322,376, Gimli: $305,806, You: $298,392",Frodo
87,1009931,Auction Lost,319878.2162693691,456523.9036286001,Bid,No,,,,"Gimli: $449,319, Frodo: $433,949, Aragorn: $420,744, Merry: $419,364, You: $388,045",Gimli
88,1015724,Auction Lost,520622.0042453406,588373.919831028,Bid,No,,,,"Aragorn: $506,990, You: $500,118, Merry: $490,612",Aragorn
