,zpid,True Value,Asking Price,Prediction,Decision,Won?,Cost Paid,Profit,Pred Error (%)
31,1005919,74721.64090508374,51170.784340479564,132003.27320892527,Bid,No,,,76.66002995919798
32,1000632,336853.86743971537,222896.1251569623,460003.7576474485,Bid,No,,,36.55884705844219
33,1015018,395382.472795213,360937.37632142357,250739.8707732546,Skip: below threshold,—,,,-36.582957509316685
34,1007023,564360.7722601095,619289.0040368646,435014.9785293806,Skip: below threshold,—,,,-22.91899084564908
35,1006121,385442.1929928507,271802.4269954032,431795.9146068212,Bid,Yes,277238.47553531127,108203.7174575394,12.026115058667257
36,1001427,293434.2253367706,329535.7397524314,268621.1089018877,Skip: below threshold,—,,,-8.456108487823863
37,1003979,714154.1650755551,484084.9716531624,783548.4336940743,Skip: no budget,—,,,9.716987173375584
38,1003340,1367356.0446186312,893951.8947206547,992950.9924506154,Skip: no budget,—,,,-27.381679676008673
39,1000758,1187989.0262693074,1203319.5447766972,1029304.6938196804,Skip: below threshold,—,,,-13.357390425393925
40,1002998,345112.5302250605,349571.9403742474,295372.77741493285,Skip: below threshold,—,,,-14.412618625493115
41,1013719,882059.7669603147,664080.1562011718,820253.333143762,Skip: no budget,—,,,-7.007057359564787
42,1010234,312127.17638152913,397744.97803852864,418658.4474298237,Skip: below threshold,—,,,34.13072590580062
43,1006566,605000,591796.5624300421,570761.867955817,Skip: below threshold,—,,,-5.659195379203797
44,1002411,377490.234375,236910.89545989558,404621.5230203091,Bid,Yes,241649.11336909348,135841.12100590652,7.187282259163504
45,1000675,367585.7248988801,218461.41633341942,302398.5205865989,Bid,Yes,222830.6446600878,144755.08023879232,-17.73387808523133
46,1005638,1114585.6531713065,1428696.542647639,1005915.4977158904,Skip: below threshold,—,,,-9.749825430304009
47,1007584,1763884.5650847163,1472202.762949712,1105169.278701384,Skip: below threshold,—,,,-37.34458021926709
48,1014266,213548.78806712243,408340.97802253393,298366.7785027975,Skip: below threshold,—,,,39.71831973544853
49,1011921,937572.5388197548,911460.8732470776,917718.3653637728,Skip: below threshold,—,,,-2.1176146520860186
50,1011145,353804.25320850644,245487.9158183042,264657.96119854506,Skip: below threshold,—,,,-25.196500946930406
51,1005159,203709.4946089686,103717.73113007833,158200.6786243971,Bid,No,,,-22.34005639841587
52,1003081,199177.59444203213,176978.6056106195,225910.26605209583,Bid,Yes,180518.1777228319,18659.416719200235,13.42152549083219
53,1010439,183090.5861456483,225265.1030434433,132942.3031881406,Skip: below threshold,—,,,-27.38987515044319
54,1003988,677487.9945229596,325092.3983980481,643546.8235704667,Skip: no budget,—,,,-5.0098557062095095
55,1004847,617065.5575207479,650561.2710398162,664598.7103002602,Skip: below threshold,—,,,7.703096081150844
56,1012036,1563363.0069238378,1247022.319088675,983819.3160166732,Skip: below threshold,—,,,-37.070321373889215
57,1012376,485630.8301140111,486341.13783498836,444254.17972438026,Skip: below threshold,—,,,-8.52018608042593
58,1001998,198739.6657410803,105307.18856114474,191961.17421752727,Bid,No,,,-3.4107391185733955
59,1016916,557422.536317236,566083.164976578,359327.08248191007,Skip: below threshold,—,,,-35.537754742407365
60,1016002,183400.05337603416,151348.4715739825,186911.49680517588,Bid,Yes,154375.44100546217,29024.612370571995,1.9146359908314898
61,1009833,577901.7921329697,840628.2159441571,491218.5173774661,Skip: below threshold,—,,,-14.999654947524135
62,1000041,1005430.4185096972,842239.553595632,725458.9718286908,Skip: below threshold,—,,,-27.845929616491517
63,1016729,354088.5315012881,292860.14225897525,258511.2799456,Skip: below threshold,—,,,-26.99247308306014
64,1009257,440000,360001.5548044543,570214.6793401301,Skip: no budget,—,,,29.59424530457502
65,1015108,457934.9810816407,471785.8678075456,475066.1825321186,Skip: below threshold,—,,,3.740968075863968
66,1002593,856976.5830677567,491646.0338249085,586969.7324275216,Skip: no budget,—,,,-31.50691115429079
67,1000108,880291.6059154343,864961.3614360336,795380.3932539615,Skip: below threshold,—,,,-9.645805104908598
68,1012784,630271.3260583415,403911.6370113731,614618.7792990395,Skip: no budget,—,,,-2.4834616635967888
69,1004499,281916.0444339399,212176.31068895102,230715.86082745143,Bid,Yes,216419.83690273005,65496.20753120986,-18.161500424459163
70,1008456,995604.158767536,961239.9901899457,855767.2076703081,Skip: below threshold,—,,,-14.045436619141178
71,1012195,889188.4984025558,86769.20509305914,651716.8303047637,Bid,Yes,88504.58919492032,800683.9092076356,-26.70656092880356
72,1014830,388829.3444328824,278392.6159919402,365102.11203230446,Skip: no budget,—,,,-6.102222669223873
73,1014014,655139.9594320486,460519.71861045493,582852.6307509085,Skip: no budget,—,,,-11.033875684183139
74,1007655,1212750.9951019902,1264557.8573740216,925703.0207336436,Skip: below threshold,—,,,-23.66916007718521
75,1010303,773418.0172768408,620534.6037992277,754338.429055761,Skip: no budget,—,,,-2.4669179919363518
76,1007957,524266.26776365,519010.9189257408,481040.6421422693,Skip: below threshold,—,,,-8.244975555220671
77,1015330,577215.3747831645,729587.5583555216,464807.8087144042,Skip: below threshold,—,,,-19.474111567278868
78,1000627,359965.8910951395,381499.05768878135,587078.9459219571,Skip: no budget,—,,,63.092937538015605
79,1001033,546578.6320646494,258749.5520554398,412611.42829047766,Skip: no budget,—,,,-24.51014289895
80,1017450,230039.4703972021,48094.41385228355,254564.08816176656,Bid,Yes,215026.15763938843,15013.312757813663,10.661047742032514
81,1006716,559654.6280794068,513755.15043039504,569197.4244792785,Skip: no budget,—,,,1.70512239532802
82,1005976,421874.2100511586,276510.78241856844,348969.32044979493,Skip: no budget,—,,,-17.2811913751549
83,1014107,622955.5783972557,617276.1782364692,360128.1018551181,Skip: below threshold,—,,,-42.1904042047977
84,1002199,422547.3270961328,242557.9616766503,338331.0542782547,Skip: no budget,—,,,-19.930613073957097
85,1014864,164857.2138516795,171089.0103667859,135246.20190118096,Skip: below threshold,—,,,-17.961611299059857
86,1001371,587860.3450211427,662583.2167877792,446870.4703400099,Skip: below threshold,—,,,-23.98356614376873
87,1016983,579980.0111049417,480510.2938512958,630626.5976825871,Skip: no budget,—,,,8.732471052089652
88,1010997,1394257.6083615124,440289.44701278757,786358.9514333431,Skip: no budget,—,,,-43.60016780848358
89,1008686,964921.5081449002,825331.682295131,662918.5283341244,Skip: below threshold,—,,,-31.29819133075275
90,1014744,1420185.7099788964,1453945.5265680698,959713.8447107896,Skip: below threshold,—,,,-32.423355764856225
91,1010264,991712.5784509,1556834.1517076313,869170.9881044576,Skip: below threshold,—,,,-12.356563081801173
92,1007020,400671.9501731863,377819.05597910413,252127.15226750012,Skip: below threshold,—,,,-37.073919909162406
93,1006816,202329.79951716177,71700.14048130253,318897.4972983208,Bid,Yes,73134.14329092858,129195.65622623319,57.61271847218515
94,1005663,495053.30900009605,491222.3047370721,463683.7557062652,Skip: below threshold,—,,,-6.33660107376936
95,1007293,319085.6326457719,335458.85276639956,280217.48660662153,Skip: below threshold,—,,,-12.181101893202207
96,1017276,850144.3298969071,1108035.2087313433,771433.2394895044,Skip: below threshold,—,,,-9.25855618150716
97,1006066,546962.319172051,320248.8152996542,518830.97554226057,Skip: no budget,—,,,-5.143195910163155
98,1011493,190006.71485563065,181755.23547825334,184508.7101039904,Skip: below threshold,—,,,-2.893584448222109
99,1000471,152005.37188450448,167686.98245667588,151196.01779449708,Skip: below threshold,—,,,-0.5324509785235467
100,1010495,213660.5630429576,139776.02038138793,269975.33743295184,Skip: no budget,—,,,26.35712158947735
101,1009151,539047.0469763087,708178.8053492212,582836.3411672646,Skip: below threshold,—,,,8.123464257263706
102,1003893,791459.9561604478,1131762.149409891,774716.6850498262,Skip: below threshold,—,,,-2.1154918805806737
103,1008364,777322.2732570097,425683.0965343758,556236.4937371813,Skip: no budget,—,,,-28.441971512468132
104,1009547,1500514.6867689108,705169.8081521597,1302017.7738257786,Skip: no budget,—,,,-13.228588476568644
105,1017011,573044.3795345331,560281.212004861,438392.1067337435,Skip: below threshold,—,,,-23.49770412374756
106,1015880,578443.1304347826,536797.5032743542,477607.2694890539,Skip: below threshold,—,,,-17.43228601745795
107,1015304,1495078.5382830629,1592668.6648141453,301319.65419103927,Skip: below threshold,—,,,-79.8458979595097
108,1015450,222784.70778021807,293691.41518118524,220064.37403021017,Skip: below threshold,—,,,-1.2210594601006344
109,1011834,1280715.2601832,1046099.0424685183,1050575.7266163337,Skip: below threshold,—,,,-17.96960969559666
110,1004322,442340.8309337721,395398.32304445416,463535.4442040509,Skip: no budget,—,,,4.791466622137823
111,1000773,961691.6991793354,1238705.306792166,550960.2117308243,Skip: below threshold,—,,,-42.709268240436195
112,1010117,801383.8409360362,810979.6437795911,794981.6664393127,Skip: below threshold,—,,,-0.7988898914215137
113,1002016,747893.7319295183,451519.71692196216,706424.6636057779,Skip: no budget,—,,,-5.544780836276409
114,1007841,499403.4822104467,71111.55505978997,574418.5915350498,Bid,Yes,72533.78616098576,426869.6960494609,15.020942383616
115,1000105,497846.61503872095,617524.1762291502,479792.591224216,Skip: below threshold,—,,,-3.626422932111486
116,1014257,635000,966278.4657234655,536442.6629459374,Skip: below threshold,—,,,-15.520840480954746
117,1002943,160626.7429760666,197174.93410847933,171927.83712731386,Skip: below threshold,—,,,7.035624293851944
118,1006450,432437.756497948,509365.52225176874,350401.4279143919,Skip: below threshold,—,,,-18.970667419958595
119,1001624,179944.35655447058,71494.51294419623,233251.9197424665,Skip: no budget,—,,,29.62447070234142
120,1009944,487466.7077349555,325178.14671742206,523772.3987283898,Skip: no budget,—,,,7.447829855320993
121,1007719,83634.88843813387,104514.77883950129,229021.25751760183,Skip: no budget,—,,,173.83459438343448
122,1009662,170105.9164733179,169180.6184159656,267488.8665252991,Skip: no budget,—,,,57.248420320087035
123,1015192,1250000,1100308.6606631076,844453.8937402415,Skip: below threshold,—,,,-32.443688500780674
124,1011464,606298.9038410124,518213.035809836,771593.324856091,Skip: no budget,—,,,27.262859947116652
125,1016922,1033033.9358863544,1160338.7341680164,899436.9604252495,Skip: below threshold,—,,,-12.932486612501961
126,1008776,460775.478437868,203676.8781088702,367389.2374924963,Skip: no budget,—,,,-20.267189838741405
127,1006941,1135359.849376324,535801.7559538821,1432035.7450231677,Skip: no budget,—,,,26.13056079178893
128,1014047,1064361.7287034723,1183468.110561202,845356.2051278593,Skip: below threshold,—,,,-20.57623058679398
129,1005994,300776.08753669605,275304.2987002098,339862.3038097484,Skip: no budget,—,,,12.99512091973855
130,1001632,535551.0795700544,467974.10785306647,449215.50906592666,Skip: below threshold,—,,,-16.120884411891915
131,1014371,181951.234106208,161509.12601175666,569739.2074328779,Skip: no budget,—,,,213.12742132889935
132,1010594,190965.2924695523,241248.39965837155,129112.3617687073,Skip: below threshold,—,,,-32.38961902498953
133,1009962,751065.476460193,890972.4745825477,673382.0481840682,Skip: below threshold,—,,,-10.343096668781866
134,1003795,462883.60489592265,461492.7915262248,575993.3897061923,Skip: no budget,—,,,24.435902160695864
135,1000169,561621.2113335066,570380.2478603695,646597.8029269141,Skip: no budget,—,,,15.130587997493908
136,1003211,523906.3600580071,516977.77275429317,459189.6503128414,Skip: below threshold,—,,,-12.352724585744724
137,1004461,875930.6030921752,704859.2351901307,699809.6340777507,Skip: below threshold,—,,,-20.10672630830448
138,1014213,353809.7423719343,323868.73461684445,328158.9721450224,Skip: below threshold,—,,,-7.249876743062404
139,1016791,709088.1731217082,380701.2746233085,755601.2657531893,Skip: no budget,—,,,6.55956401398019
140,1016692,591139.7849462365,436465.09751365095,630417.367317185,Skip: no budget,—,,,6.644381476459203
141,1009646,1035484.3338914136,1128584.6503178535,850150.860544007,Skip: below threshold,—,,,-17.89824020329811
142,1001646,418538.28306264506,275954.16173719143,469604.5235642593,Skip: no budget,—,,,12.20109188768542
143,1010635,339637.5617792422,464615.47125467507,269285.6924189156,Skip: below threshold,—,,,-20.713807092412793
144,1005390,446417.6463458975,365263.81443402584,388206.7160391842,Skip: below threshold,—,,,-13.039567495414325
145,1008265,421798.4829550409,321125.88158229337,389283.2109601163,Skip: no budget,—,,,-7.708721891821114
146,1016961,110452.7189927672,157733.45908395725,124746.54261861404,Skip: below threshold,—,,,12.941124271266554
147,1000251,130582.73241083608,116315.39621883757,145318.67390341542,Skip: no budget,—,,,11.28475505185287
148,1017290,1376957.7077013282,1393652.3511030586,1116090.5434896871,Skip: below threshold,—,,,-18.945183483313272
149,1014800,194040.2462210342,130355.43129507948,193324.37608323208,Skip: no budget,—,,,-0.3689286896630005
150,1007381,352567.05741422094,287743.6199041013,398415.40523174027,Skip: no budget,—,,,13.004149665535378
151,1011222,843336.3377938017,623256.3883463431,557174.6678974074,Skip: below threshold,—,,,-33.93209293518687
152,1012941,1232719.4451088256,2455421.993494902,1084310.9658766263,Skip: below threshold,—,,,-12.039112372328777
153,1006777,619099.099099099,652399.508182445,644003.2702745502,Skip: below threshold,—,,,4.022646973916001
154,1002863,409444.367465706,321252.3918990757,410962.0321622146,Skip: no budget,—,,,0.37066444603995397
155,1007425,254457.4008260494,253076.48500220838,270956.38587741804,Skip: below threshold,—,,,6.483987102677194
156,1011503,175642.17252396166,184570.5473133303,417761.92387867096,Skip: no budget,—,,,137.84830139337893
157,1013932,211102.0242091344,209421.53751587047,207257.16922448573,Skip: below threshold,—,,,-1.8213254937051921
158,1006550,642172.9717943526,860511.5823154779,755833.667810549,Skip: below threshold,—,,,17.699389573903577
159,1013045,535904.3532597375,994850.9799650687,556375.9142391176,Skip: below threshold,—,,,3.820002740201324
160,1000226,1452199.9927380995,2289808.3132536816,1303553.173061534,Skip: below threshold,—,,,-10.235974412607888
161,1003573,451658.6630153064,688578.6019614673,459465.149575047,Skip: below threshold,—,,,1.7284040358318247
162,1000476,264590.3743315508,337173.09138567623,275462.9439094466,Skip: below threshold,—,,,4.109208282940668
163,1007664,848046.0715754833,1465916.5665192914,860293.9713397911,Skip: below threshold,—,,,1.4442493367788225
164,1005629,244025.729281854,269271.8380009925,472038.0573063086,Skip: no budget,—,,,93.4378225998851
165,1015188,306381.8946116938,177911.20709820982,205419.10014949896,Skip: no budget,—,,,-32.953250906080584
166,1004685,276252.8931660373,67123.09678964117,255126.69198525292,Skip: no budget,—,,,-7.647413548746726
167,1005701,165175.76364546822,164454.18374107184,223868.56496205545,Skip: no budget,—,,,35.533543191339454
168,1008221,299381.07160741114,268980.5536115703,286238.70891146344,Skip: below threshold,—,,,-4.389844229424677
169,1004729,297019.75850713503,119225.17772018557,296379.4452345341,Skip: no budget,—,,,-0.2155793526394486
170,1000199,582316.4656996457,714268.3650793394,368983.4639694595,Skip: below threshold,—,,,-36.63523432638459
171,1014466,875701.7521680868,1439748.339512543,794214.8872095653,Skip: below threshold,—,,,-9.305321675647457
172,1000674,174540.59352998843,209880.53513792326,147074.74114527158,Skip: below threshold,—,,,-15.736082838516216
173,1000260,125879.80241492866,84070.72001037582,323639.0673491067,Skip: no budget,—,,,157.10166455641405
174,1015265,1433931.5912934374,914900.1325792699,1098003.6720977314,Skip: no budget,—,,,-23.42705337098346
175,1006349,564256.005473962,454215.87663216,536918.2320986348,Skip: no budget,—,,,-4.844923777526149
176,1012654,482151.6273630871,453595.7607888794,457408.467896683,Skip: below threshold,—,,,-5.131821207723744
177,1002511,1167295.1754328478,594497.2564945485,1321507.8956696363,Skip: no budget,—,,,13.211116046941981
178,1004248,186103.5681610247,149973.9361394182,181593.6443784711,Skip: no budget,—,,,-2.4233408457012677
179,1010468,227724.5221400442,307748.6527624276,308865.436581252,Skip: below threshold,—,,,35.631171240885706
180,1011620,540963.4636775905,627831.831982664,636308.6384972286,Skip: below threshold,—,,,17.62506735139936
181,1009916,169276.79536499135,147094.95170162976,141875.0868161799,Skip: below threshold,—,,,-16.187516126902352
182,1001547,236927.3675215792,161186.89563837426,226216.61886497232,Skip: no budget,—,,,-4.520688668704072
183,1010478,342696.0057402535,288161.5765849457,229411.98316255133,Skip: below threshold,—,,,-33.056709351776284
184,1012504,203113.30049261084,119356.2634193673,238415.49632263428,Skip: no budget,—,,,17.3805436396361
185,1006577,688812.2363919944,1062896.6304498564,664894.2096312942,Skip: below threshold,—,,,-3.4723579949716097
186,1001673,254432.8508919556,146721.26717702442,267870.9068664645,Skip: no budget,—,,,5.281572692912722
187,1008236,1288500,1318013.1166712549,1215344.8765364962,Skip: below threshold,—,,,-5.677541595925788
188,1017549,188069.7538589904,185672.09921094088,147845.45811803287,Skip: below threshold,—,,,-21.38796638778856
189,1000016,765928.9898326914,270193.3440779315,765228.9462509624,Skip: no budget,—,,,-0.09139797435815253
190,1003442,537894.9140315017,496059.7782167909,583300.1293143203,Skip: no budget,—,,,8.441279904007306
191,1004048,486736.4134088944,657546.4285700555,472875.9968681933,Skip: below threshold,—,,,-2.8476226883517115
192,1004481,503538.862353452,454264.6482869057,445264.74650174304,Skip: below threshold,—,,,-11.572913276116568
193,1016826,265084.49669360765,223990.61082472073,246187.3837876191,Skip: no budget,—,,,-7.128712973294092
194,1015340,437065.1732240341,462334.6923181511,528398.3821982653,Skip: no budget,—,,,20.896931297569886
195,1004097,123305.95056454072,77858.81918660444,172828.56098522732,Skip: no budget,—,,,40.16238485973595
196,1005671,156934.7881248414,89411.92760349838,137348.7494093106,Skip: no budget,—,,,-12.48036776903164
197,1007998,285187.5676355858,361632.8483414326,166276.9812167737,Skip: below threshold,—,,,-41.69557158633109
198,1006799,1195287.9167215703,878893.9128517495,939480.1931391924,Skip: below threshold,—,,,-21.40134774255947
199,1011366,457738.90978295344,547138.8072913183,462182.1687364373,Skip: below threshold,—,,,0.9706972377748482
200,1008895,274155.7789641545,446495.0219779544,266345.02196111483,Skip: below threshold,—,,,-2.8490214696735947
201,1002248,443786.2703467799,430979.26806885534,393967.4260473613,Skip: below threshold,—,,,-11.22586425679406
202,1011633,449933.3288974649,582041.5758411168,349761.897742682,Skip: below threshold,—,,,-22.263616567425014
203,1014285,497181.2784251019,220171.19393899073,537195.9135977143,Skip: no budget,—,,,8.048298861808492
204,1002810,279721.7108633818,237421.4722418588,344586.34456526657,Skip: no budget,—,,,23.188987905756502
205,1008671,524481.296523132,402171.4041557344,534386.7591680045,Skip: no budget,—,,,1.8886207593173177
206,1003932,533727.4882408278,498861.6311852918,511838.3926123976,Skip: below threshold,—,,,-4.101174496478889
207,1012154,325075.4782608696,199002.25889106718,500016.2664837736,Skip: no budget,—,,,53.815436697601605
208,1007972,113892.68696913196,72050.98333812866,178554.7399170779,Skip: no budget,—,,,56.774543360691055
209,1011266,876020.5071359291,1018542.6205547255,814760.2001142877,Skip: below threshold,—,,,-6.9930220266106
210,1011700,247329.81421813945,312742.48877337464,275920.999201967,Skip: below threshold,—,,,11.559942772855813
211,1004071,1591969.111969112,1545421.3451858938,902842.351942537,Skip: below threshold,—,,,-43.2876966547543
212,1006186,666990.9828265894,472327.2842974468,680304.8864228905,Skip: no budget,—,,,1.9961144811702156
213,1008223,183138.0242069808,17757.517311229654,230714.8892441044,Bid,No,,,25.978692979319618
214,1007036,291040.6961074962,162576.45708641375,292491.3969904245,Skip: no budget,—,,,0.49845293195438667
215,1007565,262613.05252430897,319851.71178537875,309121.9364505375,Skip: below threshold,—,,,17.71004277174054
216,1004984,435809.86721890606,350460.81201149104,351310.7852672679,Skip: below threshold,—,,,-19.38897861373903
217,1013951,651299.3829699712,513947.6011018682,532767.0837982259,Skip: below threshold,—,,,-18.199356896551883
218,1000433,203655.3432413305,156856.99925095544,154514.66456451747,Skip: below threshold,—,,,-24.129334342375483
219,1010774,130300,113215.84635601289,166436.98315942846,Skip: no budget,—,,,27.733678556737118
220,1002427,85048.37314525251,86230.31073208914,99411.353464336,Skip: no budget,—,,,16.8880130070839
221,1009786,351680.90310442145,350176.7254023581,364904.2513961325,Skip: below threshold,—,,,3.7600416101595306
222,1015966,174371.98680537933,140904.53713468535,145319.69811807532,Skip: below threshold,—,,,-16.661098620003656
223,1016975,418564.989645511,486693.57947913854,642567.6416288506,Skip: no budget,—,,,53.51681519590322
224,1002737,502624.9492076392,650451.8023228573,491257.5796152013,Skip: below threshold,—,,,-2.261600744323967
225,1004278,994851.00187201,1187221.4036199262,891784.2430250015,Skip: below threshold,—,,,-10.360019606259415
226,1013655,76136.87066626469,98172.4182871173,122950.06896232544,Skip: no budget,—,,,61.485582328777156
227,1001904,722643.9659489234,1006514.2902194454,400463.3379513557,Skip: below threshold,—,,,-44.58359070009027
228,1002961,224877.7670837344,146860.65160385866,255545.5480165548,Skip: no budget,—,,,13.637533550126854
229,1008450,929099.3551965612,1058402.5542052211,792748.755445348,Skip: below threshold,—,,,-14.675567148829497
230,1010736,441876.4313577451,653856.589020004,274099.4908149132,Skip: below threshold,—,,,-37.969198770639785
231,1000490,1124699.3148946967,507469.88923646486,1340360.1061532474,Skip: no budget,—,,,19.17497311525815
232,1007684,600653.748677935,140988.9482069508,546549.0039862198,Skip: no budget,—,,,-9.007642890900476
233,1017458,361612.66073194856,410173.56873825606,623254.5508626964,Skip: no budget,—,,,72.35418406013562
234,1009498,75183.23467029663,86893.98959443522,134696.84096553185,Skip: no budget,—,,,79.15808166038889
235,1004808,310497.2031007752,324492.3974468251,359067.320378768,Skip: no budget,—,,,15.64269075307222
236,1014902,354293.1911966988,444772.5781668082,339910.7603290249,Skip: below threshold,—,,,-4.059471427913768
237,1006643,276486.9325997249,302262.55925043946,257776.5547016988,Skip: below threshold,—,,,-6.767183433263178
238,1003127,621607.4625459342,154022.0151713005,661276.9142470554,Skip: no budget,—,,,6.381752808862033
239,1012669,255072.13984953405,402098.2002603151,247779.05535264185,Skip: below threshold,—,,,-2.8592242575744895
240,1016376,221672.0021504851,97082.2330249973,201683.723146366,Skip: no budget,—,,,-9.017051684564908
241,1001667,678462.2288706059,599124.734943591,466674.32273240905,Skip: below threshold,—,,,-31.215872767264745
242,1016572,364220.9776866951,362534.2648537262,483630.0162168581,Skip: no budget,—,,,32.784777880882885
243,1003618,784673.940624207,347207.06007104454,586441.253334191,Skip: no budget,—,,,-25.263064953109332
244,1007511,447330.0944029704,444663.15429713146,466199.3352707163,Skip: below threshold,—,,,4.218191689725177
245,1005721,89770.30541276082,71870.71002751999,1156295.252892366,Skip: no budget,—,,,1188.0598406964973
246,1005129,563723.8005644403,614188.1246632042,506050.3602855549,Skip: below threshold,—,,,-10.230797461653857
247,1016257,681325.7491499571,744503.9850185477,347748.9432220626,Skip: below threshold,—,,,-48.9599587780258
248,1002246,974772.2943937386,1080818.0241131813,310331.87880457053,Skip: below threshold,—,,,-68.16365415908933
249,1008683,899580.3334231701,1226094.626224723,1043943.1950936102,Skip: below threshold,—,,,16.047800991946602
