,zpid,True Value,Asking Price,Prediction,Decision,Won?,Cost Paid,Profit,Pred Error (%)
27,1002352,454534.9317899959,384135.3188280949,449478.3357777641,Bid,Yes,391818.0252046568,62716.90658533911,-1.1124768765996806
28,1012419,1207285.186973383,1116790.3531349497,1156261.917975529,Skip: below threshold,—,,,-4.226281374806495
29,1012401,543906.5297276925,737223.6732607126,432599.66869071545,Skip: below threshold,—,,,-20.464336233047792
30,1009702,827247.0817120624,513688.8283555729,704297.3588261303,Bid,Yes,523962.6049226844,303284.476789378,-14.8625151546593
31,1007674,574549.41322476,587495.3545571166,461987.73374249047,Skip: below threshold,—,,,-19.591296569340695
32,1012679,152920.25021282895,94115.84643854556,242074.8156187128,Bid,No,,,58.30134680122594
33,1003109,99490.14925373136,22177.479389706357,123681.88516971371,Bid,Yes,96450.39197035447,3039.7572833768936,24.315709743570462
34,1002880,720735.3939169598,972835.8969722277,594753.1482491854,Skip: below threshold,—,,,-17.47968071653902
35,1004855,723520.8937134425,675625.1482511354,677532.0085692764,Skip: below threshold,—,,,-6.356262209392451
36,1001920,1435732.2515212982,1795002.109236201,851315.9108819778,Skip: below threshold,—,,,-40.7051064026788
37,1006365,480830.30456162174,556710.0577119656,405987.9911568312,Skip: below threshold,—,,,-15.56522388351231
38,1013042,465215.6201919554,469508.08215505315,409900.1107652942,Skip: below threshold,—,,,-11.8902949569572
39,1012921,1086014.4358617198,1612453.2384687846,765589.4185366251,Skip: below threshold,—,,,-29.504673855541068
40,1015542,200252.2803713171,242473.4239709572,943934.753366382,Bid,Yes,247322.89245037636,-47070.61207905927,371.3727861755653
41,1014713,1419956.952216961,641819.5049816361,1300118.6900490844,Skip: no budget,—,,,-8.439570085612427
42,1016685,990106.618000192,1156382.42720294,793451.4161163343,Skip: below threshold,—,,,-19.86202276690767
43,1014077,1006664.4237326664,379619.36403945135,758671.7417876374,Bid,Yes,387211.7513202404,619452.672412426,-24.635089519254425
44,1017151,393655.492835432,345147.2782481452,227941.94107964388,Skip: below threshold,—,,,-42.09608522471825
45,1004600,416411.24043729645,245190.85642771548,326329.2565988856,Bid,Yes,250094.6735562698,166316.56688102667,-21.632937608459084
46,1012538,403980.05617365934,419724.055629567,607185.8883568726,Skip: no budget,—,,,50.300956465004546
47,1010189,1180075.967704892,1266410.1024982652,1172127.3125017053,Skip: below threshold,—,,,-0.6735714835923544
48,1016857,269712.6481536281,389941.5171668386,281058.73409666173,Skip: below threshold,—,,,4.206731134303685
49,1010626,457464.2419673985,579552.0504734215,440504.5783536452,Skip: below threshold,—,,,-3.7073200608676036
50,1006608,995707.6867824988,304368.02927104244,959733.3376956627,Skip: no budget,—,,,-3.6129427907785443
51,1016684,1384442.413430757,717879.9147280423,970756.9724245444,Skip: no budget,—,,,-29.881014695372375
52,1015186,211681.35535210065,220583.90557746502,315385.48615250987,Bid,No,,,48.99067781756816
53,1016260,288321.85449494707,370090.23354883346,327411.2911613904,Skip: below threshold,—,,,13.557569798139744
54,1001227,496062.7395062829,526596.3049914683,494397.80226003326,Skip: below threshold,—,,,-0.335630377703172
55,1008872,75753.93776551323,81625.5803714267,540783.7394559935,Bid,No,,,613.8688171299049
56,1012967,516091.19356280734,641472.1219180464,581042.7938867635,Skip: below threshold,—,,,12.585295221870837
57,1012370,478196.5569314406,215245.66107127283,481950.9677148308,Bid,Yes,219550.5742926983,258645.9826387423,0.7851187401854288
58,1009615,292204.0028347304,234073.74453734088,243505.66108792345,Skip: below threshold,—,,,-16.665870855421012
59,1013915,1050792.849528897,1027315.0964923844,1254868.1355232075,Skip: no budget,—,,,19.42107676939405
60,1015253,766906.3326455288,1015947.4601971017,600471.6390278116,Skip: below threshold,—,,,-21.702088838356858
61,1007603,515202.4798279346,500212.07270166837,643962.6942091483,Skip: no budget,—,,,24.992157340589
62,1012327,458007.8517301196,587470.3853264404,376825.35894617625,Skip: below threshold,—,,,-17.725131234601633
63,1008543,630667.6523822878,618871.2492179865,493250.7203352926,Skip: below threshold,—,,,-21.78912007424444
64,1005480,508792.098515306,465413.6585016798,224442.63148295475,Skip: below threshold,—,,,-55.88716252907713
65,1007610,224216.9373549884,172938.3519184924,399720.9922728865,Bid,Yes,176397.11895686225,47819.81839812614,78.27421825855811
66,1012165,219959.23398311628,194484.43828337558,231238.4443593681,Skip: no budget,—,,,5.127864000980101
67,1014278,609563.8179591068,489120.76330682484,649482.4314819552,Skip: no budget,—,,,6.548717680865771
68,1001309,1025771.3163981264,1421511.7506751677,952102.322791591,Skip: below threshold,—,,,-7.1818145456840465
69,1013437,173818.83332455077,106109.67126780107,178002.59983746687,Bid,Yes,108231.86469315708,65586.96863139368,2.4069696205498428
70,1013195,269916.53483170585,315242.1369026047,365380.6094696314,Skip: no budget,—,,,35.36799799888058
71,1010135,201118.6264308013,293049.6021771572,158055.27041174626,Skip: below threshold,—,,,-21.41191832068911
72,1003633,214705.26973547167,148318.42838147454,141267.70610387297,Skip: below threshold,—,,,-34.20389435344446
73,1006077,1312408.5795927227,2513057.56559,1341104.8676844973,Skip: below threshold,—,,,2.1865361548215287
74,1008990,1334996.894000715,1519025.4591441676,799392.574628448,Skip: below threshold,—,,,-40.120267079211665
75,1002702,380644.9060336301,327530.2823835267,368487.9097919967,Skip: no budget,—,,,-3.1937892899476497
76,1005941,83448.40834248079,99324.30284378114,281615.55080146244,Bid,Yes,101310.78890065677,-17862.38055817598,237.47264494930027
77,1015657,525712.8755629589,232356.402382354,503466.5418386165,Skip: no budget,—,,,-4.231650917912168
78,1007150,324981.28078817733,266054.0105028182,402870.6958256476,Skip: no budget,—,,,23.967354319167256
79,1003045,599518.1751484026,243654.29790322183,459146.41712252144,Skip: no budget,—,,,-23.41409549279036
80,1004912,726315.0941318948,713201.4134561218,558495.9643361731,Skip: below threshold,—,,,-23.105554483388804
81,1002802,316303.3579033579,368683.75890515815,274619.9029233859,Skip: below threshold,—,,,-13.178315670207896
82,1010794,1549727.3645237295,1522861.2146193944,1050770.9634335386,Skip: below threshold,—,,,-32.196398702912035
83,1000548,449860.8913861764,423019.9742714194,493660.1767214614,Skip: no budget,—,,,9.736184268057691
84,1012970,821263.9279251529,897764.4324903019,825279.6251622925,Skip: below threshold,—,,,0.4889654958162906
85,1001882,1348913.507995917,1873236.6686632072,866151.8158419178,Skip: below threshold,—,,,-35.788928592704146
86,1010306,1229515.4189977564,961519.5079989464,961106.311886598,Skip: below threshold,—,,,-21.83047914355991
87,1005069,514768.67992085184,551844.9540152578,414546.4275505651,Skip: below threshold,—,,,-19.469376494641512
88,1000015,244842.7548465972,319389.8519528118,213429.7173757137,Skip: below threshold,—,,,-12.829882383313695
89,1013974,1356051.4519586824,1224044.4444102189,870525.2809884791,Skip: below threshold,—,,,-35.80440626120113
90,1011729,476931.6936563984,628825.7841179895,377355.1756937129,Skip: below threshold,—,,,-20.878570094447234
91,1002706,256502.32628058176,128761.38488076947,313322.0156568577,Bid,Yes,131336.61257838487,125165.7137021969,22.1517247816779
92,1003632,121449.18998527245,230451.2620504917,327999.9368981392,Skip: no budget,—,,,170.07173694440792
93,1010372,444867.9951557856,292670.1703827603,374394.6343899614,Skip: no budget,—,,,-15.841409481737518
94,1011075,189383.2803117293,277882.5689597032,168243.80859140196,Skip: below threshold,—,,,-11.162269280335238
95,1007344,606898.9020374768,750328.8084327655,565205.186471297,Skip: below threshold,—,,,-6.86996061884539
96,1002458,542088.8052589135,728670.5152781217,445598.01709746826,Skip: below threshold,—,,,-17.799811991203022
97,1006507,552505.7863320746,503491.4840651845,554985.413838548,Skip: no budget,—,,,0.44879665839067096
98,1007326,330898.83268482494,248200.7340780505,315587.1714846846,Skip: no budget,—,,,-4.627293809381445
99,1003571,251016.68087178865,289293.5507456169,390037.967417845,Skip: no budget,—,,,55.38328610801129
100,1007154,574439.3061832504,484683.42724537355,485347.689979583,Skip: below threshold,—,,,-15.509317563176376
101,1000538,210738.92292081623,118323.78713259358,239634.74137816683,Skip: no budget,—,,,13.71166657628217
102,1011692,898143.2148222334,1201271.2117632632,744689.3023552062,Skip: below threshold,—,,,-17.085684101883444
103,1004146,731355.7231948837,601284.4705722454,824090.6960438879,Skip: no budget,—,,,12.67987244892226
104,1015072,610460.080689936,637344.2832962656,511099.4104782096,Skip: below threshold,—,,,-16.276358332788917
105,1010939,435067.8323786554,602137.7979629921,318096.0058270756,Skip: below threshold,—,,,-26.885882578828515
106,1013481,155630.34214050896,96875.11206249699,115766.01710823538,Bid,Yes,98812.61430374693,56817.72783676203,-25.61475126507308
107,1009922,760251.3640639699,911385.1672596214,745897.6423911692,Skip: below threshold,—,,,-1.8880231396195102
108,1003653,414608.73608648905,421007.68676000397,420794.1802362033,Skip: below threshold,—,,,1.491875016455019
109,1015182,347028.97679451725,201968.44667065772,432866.5608637236,Skip: no budget,—,,,24.734990392468713
110,1012880,397718.0653162464,309112.7189918394,455885.8273548076,Skip: no budget,—,,,14.625375890911302
111,1009270,553157.672595719,883352.5406588201,366561.2363433005,Skip: below threshold,—,,,-33.73295635163221
112,1004759,522816.7020523708,657636.4919685315,572091.5478929725,Skip: below threshold,—,,,9.424879818714317
113,1008633,1822863.883915952,976522.2599344392,900433.9650289135,Skip: below threshold,—,,,-50.60333506116959
114,1002234,864227.1805273833,677936.7028119022,451234.3075826096,Skip: below threshold,—,,,-47.787535760302084
115,1002255,361834.55729527504,179530.96417696448,362715.54034141375,Skip: no budget,—,,,0.24347675709144365
116,1003874,136387.51189451266,208096.11306579635,129243.1234738418,Skip: below threshold,—,,,-5.238301015562631
117,1013858,809612.9409471838,925770.9806311533,687756.1179960041,Skip: below threshold,—,,,-15.051244463634283
118,1010462,1107498.7544676703,712803.4613643656,1254869.1526773851,Skip: no budget,—,,,13.306597196179219
119,1008395,553157.672595719,828832.0559279465,425278.7289074161,Skip: below threshold,—,,,-23.117991492050503
120,1010729,347860.0249431443,56273.335111643035,312724.8077724229,Bid,Yes,57398.8018138759,290461.2231292684,-10.100389424299049
121,1014902,354293.1911966988,283902.5117121234,339910.7603290249,Skip: no budget,—,,,-4.059471427913768
122,1001308,623767.169340121,382904.14195288,443738.4033641529,Skip: no budget,—,,,-28.861532768135152
123,1004966,549645.4905228077,184421.0154207515,500919.8080252399,Skip: no budget,—,,,-8.864929002004775
124,1000741,1209535.6308994032,1206391.3583209373,953456.77660947,Skip: below threshold,—,,,-21.171666856933726
125,1001614,473572.00459421816,476257.165398201,347496.999502904,Skip: below threshold,—,,,-26.622140639276587
126,1003362,238963.74858732507,46924.92916788682,241638.1242145911,Bid,Yes,47863.427751244555,191100.32083608053,1.1191553710870652
127,1001040,224567.00918630403,160526.8345218474,249270.58753469927,Skip: no budget,—,,,11.000537629238671
128,1008713,313230.0408105578,326487.9994011764,284401.5245194964,Skip: below threshold,—,,,-9.203624344734198
129,1004263,120912.00117299186,67146.1235117778,413200.1485820019,Skip: no budget,—,,,241.7362582485307
130,1009139,877045.8115675148,808480.4343243759,485392.6154291777,Skip: below threshold,—,,,-44.65595650452379
131,1005914,1169123.6399604352,246458.1604721263,861803.6914388735,Skip: no budget,—,,,-26.28635141891082
132,1007529,704625.1905223777,865483.7127886525,606909.207797091,Skip: below threshold,—,,,-13.86779582104416
133,1011866,356055.98539511435,458035.18016271247,300887.39126345713,Skip: below threshold,—,,,-15.49435942508782
134,1007908,1158408.8972046552,1437725.1703544655,958886.4608078926,Skip: below threshold,—,,,-17.223834941032322
135,1008649,91033.4917486809,65127.515765149576,189373.63859370488,Skip: no budget,—,,,108.02633729189999
136,1002394,946975.1616195984,973183.2298893868,668967.0623293112,Skip: below threshold,—,,,-29.35748587268264
137,1006573,1438286.13739202,1582350.4007054598,1243242.6681169427,Skip: below threshold,—,,,-13.560825221380563
138,1015395,443559.2438911942,536126.1962945778,281648.091270271,Skip: below threshold,—,,,-36.50271183631115
139,1009193,238420.0693888444,249273.15514522113,444714.072425285,Skip: no budget,—,,,86.5254353650872
140,1017367,776160.9848841368,564556.9590775548,1247930.882906493,Skip: no budget,—,,,60.78248033721776
141,1008652,298365.5598001763,191734.87771985726,306830.4341177769,Skip: no budget,—,,,2.8370815731111145
142,1013435,345112.5302250605,202412.04152464724,305099.9847109734,Skip: no budget,—,,,-11.594057592749078
143,1004265,152100.83000307408,206670.3009607192,405179.8552123463,Skip: no budget,—,,,166.3889836788907
144,1003364,604020.4458028139,799310.1706292401,550780.8928035673,Skip: below threshold,—,,,-8.814197163224321
145,1000919,265105.0093581416,216154.08022275032,285772.83698949305,Skip: no budget,—,,,7.796090945769507
146,1010470,237621.0235131397,32077.767221174323,355079.33062862314,Bid,No,,,49.43094065453698
147,1003250,469910.0924401672,100235.08071327583,504333.1827370004,Skip: no budget,—,,,7.325463072750714
148,1007245,583407.4362014343,380677.02292800864,697530.7457219918,Skip: no budget,—,,,19.561510950839818
149,1010551,1452459.2292089248,1326333.7557962665,1154681.499936635,Skip: below threshold,—,,,-20.50162395501271
150,1017215,402237.2528616025,315364.2259765858,402929.1128873474,Skip: no budget,—,,,0.17200297108804413
151,1005965,238035.0582554844,120137.18373565571,276473.3821993987,Skip: no budget,—,,,16.148177594351772
152,1006802,690982.7404127014,1016678.752116926,882523.3494120619,Skip: below threshold,—,,,27.72002798289282
153,1014903,462587.88332086767,230373.5518296701,512804.5089398357,Skip: no budget,—,,,10.855586025831112
154,1017458,361612.66073194856,233659.69545975007,623254.5508626964,Skip: no budget,—,,,72.35418406013562
155,1014690,1377254.6345092691,1601504.677704445,823157.4499350195,Skip: below threshold,—,,,-40.23200726216329
156,1004636,554723.7502989715,274309.0522960599,515445.1699694268,Skip: no budget,—,,,-7.080746102609687
157,1009619,803644.7801193811,567055.984238705,753296.8888979517,Skip: no budget,—,,,-6.264943475891213
158,1005902,1734336.0440512912,1090836.4407295682,1008333.1973824436,Skip: below threshold,—,,,-41.860563825506055
159,1010908,206697.54609375,133586.15164331847,164221.04648029868,Skip: no budget,—,,,-20.550074452352526
160,1013839,269480.41102356487,192244.18081226747,219157.179786869,Skip: no budget,—,,,-18.674170432482875
161,1011561,380318.882593227,507088.5288444201,372536.23614493536,Skip: below threshold,—,,,-2.046347632077909
162,1009914,586251.9209672663,685173.8778038978,660996.8651000512,Skip: below threshold,—,,,12.749628864236723
163,1004158,778896.49438825,938435.0841332199,705712.339828024,Skip: below threshold,—,,,-9.39587674196753
164,1007069,330345.4005934718,393157.3549661136,213865.7090798672,Skip: below threshold,—,,,-35.25997071681537
165,1014381,519349.218011966,566393.3289114635,369892.1061274145,Skip: below threshold,—,,,-28.777767771878676
166,1002816,336791.2243453645,296575.00241258275,621408.450030469,Skip: no budget,—,,,84.50850411507223
167,1001127,401793.0228025726,678908.3331427147,339047.8515864769,Skip: below threshold,—,,,-15.616291885418459
168,1008535,330558.4366779406,348902.83699641,313416.29360405204,Skip: below threshold,—,,,-5.185813209356974
169,1009559,320211.4231070156,232398.20495086236,410253.12026570615,Skip: no budget,—,,,28.119451918677598
170,1014650,284776.757864718,240292.73287892403,294649.48066069576,Skip: no budget,—,,,3.466828848675838
171,1002364,1184129.6023564064,1363516.3733108898,928375.3865152408,Skip: below threshold,—,,,-21.598498621453025
172,1006213,389249.4825895937,541631.4711575456,428214.2157253395,Skip: below threshold,—,,,10.010220919632765
173,1015005,316490.1224094049,223450.10720551558,538989.0183652072,Skip: no budget,—,,,70.30200319110828
174,1010162,1225486.3837323063,867170.2533759432,1041169.654623928,Skip: no budget,—,,,-15.04029188370323
175,1010716,396604.5449080197,342866.55487569625,458991.0812914507,Skip: no budget,—,,,15.730161740304727
176,1001124,576588.3151335678,517525.1524098111,485167.0869032879,Skip: below threshold,—,,,-15.85554646717077
177,1011043,1342893.6490041337,1535768.2038450618,744985.6499140569,Skip: below threshold,—,,,-44.52385336198997
178,1002743,341510.83334902016,380915.8672095654,275050.09927293746,Skip: below threshold,—,,,-19.46079819030531
179,1008496,475918.2135117309,286912.6944224363,473773.154658352,Skip: no budget,—,,,-0.45072005913595803
180,1004354,225126.94512694512,197522.79872279402,187063.4593395923,Skip: below threshold,—,,,-16.907565536364164
181,1000932,1281966.169448865,1154103.4196637974,1015398.1731842026,Skip: below threshold,—,,,-20.793684156210123
182,1002531,224308.6053412463,297742.4460675379,269302.3491288229,Skip: below threshold,—,,,20.058857625692298
183,1008919,329834.54734651407,553649.8437284096,202063.73453632765,Skip: below threshold,—,,,-38.73785018521856
184,1004328,846299.5303531048,442789.5002765245,748053.2801805518,Skip: no budget,—,,,-11.608921740930347
185,1005389,555707.7569623976,738720.991955189,454156.3474440829,Skip: below threshold,—,,,-18.274247254242713
186,1010877,521726.1687851181,361745.72476449487,509543.9662198666,Skip: no budget,—,,,-2.3349801666300833
187,1007777,1220380.190466755,1391895.3423527712,1163303.1795684923,Skip: below threshold,—,,,-4.676986019941266
188,1001820,502949.5336044008,743754.9479005,462641.0203625027,Skip: below threshold,—,,,-8.014425016566989
189,1012580,251120.63925160785,184323.95780420536,317530.33255989524,Skip: no budget,—,,,26.445334603401054
190,1011256,665124.739257405,298342.8961270818,456644.5909696876,Skip: no budget,—,,,-31.34451870193255
191,1013040,648104.5449774326,464922.5713789726,612950.3395943743,Skip: no budget,—,,,-5.424156589471592
192,1014942,980228.5997303468,656078.6503869311,1110802.3625192756,Skip: no budget,—,,,13.320746081561854
193,1012906,1125000,1234802.861708334,1129323.0499879993,Skip: below threshold,—,,,0.3842711100443784
194,1005028,306823.9907316639,330322.95737974934,220210.8954238878,Skip: below threshold,—,,,-28.2289188342917
195,1002101,597863.0658389597,1020512.2444745586,444654.2168241634,Skip: below threshold,—,,,-25.626076901038168
196,1008162,835285.0277960992,1073057.518260921,363321.54650071874,Skip: below threshold,—,,,-56.503285176876304
197,1001571,515732.5117509973,765881.7180299581,504765.99400497816,Skip: below threshold,—,,,-2.1263964353897284
198,1010623,1026899.755735428,581043.8574321003,982895.0709762528,Skip: no budget,—,,,-4.285197704391373
199,1017160,975786.2763037512,1137489.2902606202,860476.973374625,Skip: below threshold,—,,,-11.817065450634779
200,1014987,585363.8982838532,445026.2620549266,487946.5067594377,Skip: no budget,—,,,-16.642193310865256
201,1008031,414089.29060531367,470132.626403991,351684.8402799214,Skip: below threshold,—,,,-15.07028839943427
202,1003147,503800.0048874661,681248.3963784757,457577.62289679056,Skip: below threshold,—,,,-9.174748221965624
203,1015487,340671.42111671594,267878.69613084174,272524.015586086,Skip: below threshold,—,,,-20.003851602005156
204,1006140,1242953.1960627546,1973212.973269844,1010363.1734417242,Skip: below threshold,—,,,-18.71269355578272
205,1009064,563132.1540062436,682460.9628411066,744413.0974791395,Skip: no budget,—,,,32.19154548061661
206,1009566,637922.7768061347,475057.34191321733,443273.8042933549,Skip: below threshold,—,,,-30.512936610810783
207,1002741,444133.6505032022,268502.22777912975,321513.37472016626,Skip: no budget,—,,,-27.608868556594963
208,1003303,285784.95212038304,305992.9570869565,316088.5810805384,Skip: below threshold,—,,,10.603647510240625
209,1011785,400535.0270876144,327705.74476087914,460316.906760768,Skip: no budget,—,,,14.925506043214712
210,1009624,705574.3315508021,547711.4989593873,771611.7094205301,Skip: no budget,—,,,9.359379290992994
211,1006385,871605.4770607168,534198.5978586574,829616.6238602683,Skip: no budget,—,,,-4.817415023830051
212,1011163,535763.1867462541,464865.5921070371,531973.1433744163,Skip: no budget,—,,,-0.7074101889782963
213,1002925,444204.59243113233,264382.0726072336,419636.2264994815,Skip: no budget,—,,,-5.530867161275429
214,1007771,1150132.527772364,1565436.3791262321,1300208.565391468,Skip: below threshold,—,,,13.048586488530928
215,1006872,626144.1914456647,442964.01459270064,619797.1430221564,Skip: no budget,—,,,-1.013672012009566
216,1016780,196746.6886055121,364516.8263681771,206831.88907699328,Skip: below threshold,—,,,5.1259823191751615
217,1004956,1040134.6239446648,489861.8776764907,1117146.3554217808,Skip: no budget,—,,,7.404015759522781
218,1011815,256724.938933857,232245.24995164457,275560.118524313,Skip: no budget,—,,,7.336715968723517
219,1000714,388992.9699625674,263288.60827036947,313271.48224057164,Skip: no budget,—,,,-19.466029869198508
220,1013655,76136.87066626469,38950.76970647348,122950.06896232544,Bid,Yes,39729.78510060295,36407.085565661735,61.485582328777156
221,1017457,206599.02292371288,151468.06910026865,300875.9341698808,Skip: no budget,—,,,45.63279627947702
222,1012617,811969.1439322672,590871.2183995198,921403.7476830628,Skip: no budget,—,,,13.477680102573503
223,1014296,372899.2248062015,460741.50320179877,478451.01203077706,Skip: below threshold,—,,,28.305713770102788
224,1003079,184390.4874159329,135663.33445790855,295450.6153117832,Skip: no budget,—,,,60.23094219894869
225,1001664,373970.39445537777,296227.7273675729,338472.1040309424,Skip: no budget,—,,,-9.492272904686043
226,1006551,185042.0733759677,126491.41930294648,241861.02866813407,Skip: no budget,—,,,30.70596554369656
227,1008910,201025.69508499143,82496.94362485169,193641.94244365915,Skip: no budget,—,,,-3.6730392292440572
228,1000405,103408.69191358246,115155.5136628114,255593.5082204337,Skip: no budget,—,,,147.16830228742324
229,1001815,1032294.109895902,682669.6581619676,839456.8195925441,Skip: no budget,—,,,-18.680460195864516
230,1003636,273570.6022456618,229043.49942329538,244742.31904665893,Skip: below threshold,—,,,-10.537785479272928
231,1015520,267487.6150035385,191438.77432299737,366911.914184838,Skip: no budget,—,,,37.16968323187011
232,1009760,173236.69858199006,288948.3048738246,131594.7470293017,Skip: below threshold,—,,,-24.037603979724828
233,1007241,452050.1888171519,621259.1086270274,585356.7255974489,Skip: below threshold,—,,,29.48932222086023
234,1014744,1420185.7099788964,1254642.4351020632,959713.8447107896,Skip: below threshold,—,,,-32.423355764856225
235,1012301,1344470.9084722695,1617947.522878651,966050.2854763592,Skip: below threshold,—,,,-28.146434453231272
236,1016513,611188.7761493173,487956.0004473222,653736.0545438671,Skip: no budget,—,,,6.96139720735894
237,1006381,1239868.2203108764,715229.6901177425,835183.8380600885,Skip: no budget,—,,,-32.6393059860281
238,1004973,792070.0783771324,1045428.6790975576,511552.2762633741,Skip: below threshold,—,,,-35.415780720881365
239,1010199,290907.3482428115,222993.5944522743,260307.9814902841,Skip: no budget,—,,,-10.518595331936083
240,1014344,730000,85296.8722466989,568043.3879148853,Skip: no budget,—,,,-22.18583727193352
241,1005887,1015042.8815220942,1060612.3757189824,651796.5698886518,Skip: below threshold,—,,,-35.7863020613219
242,1000026,414100.7746623706,291405.04945540236,343334.20146643894,Skip: no budget,—,,,-17.089215361557798
243,1017037,332161.37952056434,88221.47207720153,263136.98866411805,Skip: no budget,—,,,-20.780378187275968
244,1008511,248428.9906901712,283422.91394592467,304660.2430683697,Skip: below threshold,—,,,22.634738490858112
245,1010594,190965.2924695523,277925.80384002597,129112.3617687073,Skip: below threshold,—,,,-32.38961902498953
246,1007192,728196.9128076762,549383.2609286464,419988.83368189,Skip: below threshold,—,,,-42.32482639035672
247,1014341,455271.0126134622,589283.9554046259,460002.9932893421,Skip: below threshold,—,,,1.039376666815695
248,1008532,428945.32931554026,561410.1048414045,372592.2091458569,Skip: below threshold,—,,,-13.13759967024351
249,1014478,234286.03897948744,152270.5918032713,206266.0864314952,Skip: no budget,—,,,-11.95971926882313
