,zpid,Outcome,Asking Price,My Prediction,Decision,Won?,Cost Paid,True Value,Profit,Auction Bids,Winner
16,1017422,Auction Lost,390442.70625262277,422385.3457531132,Bid,No,,,,"Legolas: $365,437, Merry: $362,700, Pippin: $360,121, You: $359,028",Legolas
17,1017545,Skip,,704213.4717551433,Skip: below threshold,—,,,,,
18,1017442,Auction Lost,228315.8207003606,383851.0022156516,Bid,No,,,,"Frodo: $385,232, Legolas: $384,458, Merry: $357,724, Pippin: $357,240, Gimli: $342,852, You: $326,273, Aragorn: $308,712",Frodo
19,1000973,Auction Lost,182143.79407226256,261337.94080651007,Bid,No,,,,"Pippin: $271,589, Merry: $240,065, Frodo: $231,049, Gimli: $227,030, Legolas: $225,055, You: $222,137, Aragorn: $195,042",Pippin
20,1015272,Auction Lost,285962.4045890195,364894.87274788495,Bid,No,,,,"Merry: $324,178, Legolas: $322,223, You: $310,161, Frodo: $306,652, Pippin: $300,754, Aragorn: $296,046, Gimli: $275,680",Merry
21,1007818,Skip,,313777.4724478847,Skip: below threshold,—,,,,,
22,1014693,Skip,,555397.3573604771,Skip: below threshold,—,,,,,
23,1013989,Auction Lost,111895.68938379522,307622.3964482328,Bid,No,,,,"Legolas: $283,754, Pippin: $262,725, You: $261,479, Frodo: $257,997, Merry: $254,950, Gimli: $224,964, Aragorn: $203,676",Legolas
24,1014872,Skip,,616351.1598011346,Skip: below threshold,—,,,,,
25,1000620,Loss,112387.4211711591,355592.75188338355,Bid,Yes,289814.5265914005,92310.44776119402,-197504.07883020648,"You: $302,254, Aragorn: $284,132, Pippin: $281,558, Frodo: $280,813, Merry: $273,304, Gimli: $266,940, Legolas: $259,306",You
26,1000445,Skip,,647906.7927920924,Skip: below threshold,—,,,,,
27,1001695,Skip,,659064.940801102,Skip: below threshold,—,,,,,
28,1017396,Skip,,323298.64578577946,Skip: below threshold,—,,,,,
29,1009068,Auction Lost,835925.9787894846,1086659.7183873206,Bid,No,,,,"Legolas: $923,699, You: $923,661, Merry: $918,534, Gimli: $881,953, Aragorn: $856,122",Legolas
30,1005690,Auction Lost,543781.8029433227,719652.7659256464,Bid,No,,,,"Merry: $824,788, Pippin: $777,093, Frodo: $775,930, Legolas: $728,869, Gimli: $706,373, Aragorn: $692,427, You: $611,705",Merry
31,1008373,Skip,,749589.8233004006,Skip: below threshold,—,,,,,
32,1005064,Skip,,240901.96248578225,Skip: below threshold,—,,,,,
33,1009226,Auction Lost,221225.77410930127,333158.59849919064,Bid,No,,,,"Legolas: $287,101, You: $283,185, Merry: $278,494, Aragorn: $271,461, Pippin: $269,685, Frodo: $265,350, Gimli: $242,276",Legolas
34,1004933,Skip,,742643.5738246653,Skip: below threshold,—,,,,,
35,1017449,Skip,,358582.8533352497,Skip: below threshold,—,,,,,
36,1009183,Auction Lost,56446.965495452634,195156.5185787397,Bid,No,,,,"Merry: $355,287, Pippin: $331,471, Gimli: $292,157, Frodo: $274,444, Legolas: $179,471, You: $165,883, Aragorn: $120,200",Merry
37,1010966,Skip,,672248.7877864969,Skip: below threshold,—,,,,,
38,1001722,Skip,,1518323.656617946,Skip: below threshold,—,,,,,
39,1013316,Skip,,665459.6878442224,Skip: below threshold,—,,,,,
40,1013484,Loss,58744.45725214094,140100.16240669644,Bid,Yes,117960.21832830648,92442.334322453,-25517.884005853484,"You: $119,085, Merry: $115,647, Pippin: $111,598, Legolas: $109,088, Frodo: $108,949, Aragorn: $103,580, Gimli: $100,161",You
41,1005693,Skip,,600126.6325582846,Skip: below threshold,—,,,,,
42,1004866,Profit,89259.40173595109,503816.7640170709,Bid,Yes,418005.7184275271,439987.0491881796,21981.33076065249,"You: $428,244, Legolas: $409,810, Pippin: $405,703, Merry: $400,444, Frodo: $385,174, Gimli: $384,697, Aragorn: $330,987",You
43,1010768,Auction Lost,188082.59065885274,485747.98048715806,Bid,No,,,,"Frodo: $459,481, Gimli: $456,427, Pippin: $455,863, Merry: $443,101, Legolas: $437,587, You: $412,886, Aragorn: $395,590",Frodo
44,1007166,Skip,,850227.4893122788,Skip: below threshold,—,,,,,
45,1005375,Auction Lost,222683.1738212291,290229.3873090058,Bid,No,,,,"Merry: $270,689, Pippin: $266,589, Frodo: $257,499, Legolas: $257,370, Gimli: $250,823, You: $246,695, Aragorn: $233,056",Merry
46,1011819,Skip,,1307655.469878357,Skip: no budget,—,,,,,
47,1009059,Auction Lost,204247.5778435253,303673.66742052254,Bid,No,,,,"Frodo: $311,145, Legolas: $305,356, Merry: $292,554, Pippin: $285,528, Gimli: $278,066, Aragorn: $258,240, You: $258,123",Frodo
48,1000546,Auction Lost,284105.9013888023,511041.0774517634,Bid,No,,,,"Legolas: $460,207, Pippin: $447,153, You: $434,385, Aragorn: $432,325, Merry: $427,240, Frodo: $404,600, Gimli: $380,008",Legolas
49,1014842,Auction Lost,364445.5850520825,404522.871500148,Bid,No,,,,"Legolas: $355,611, Merry: $347,562, You: $343,844",Legolas
50,1015013,Skip,,678144.7503372121,Skip: below threshold,—,,,,,
51,1009331,Skip,,1049969.562366597,Skip: below threshold,—,,,,,
52,1005231,Skip,,348821.11016555794,Skip: below threshold,—,,,,,
53,1004043,Auction Lost,57367.16644501387,214038.96041997743,Bid,No,,,,"Frodo: $227,946, Legolas: $219,798, Merry: $219,241, Gimli: $211,349, You: $181,933, Pippin: $177,510, Aragorn: $163,767",Frodo
54,1017332,Profit,480910.6332757484,793370.1150087422,Bid,Yes,674199.6873989805,811887.4267601576,137687.73936117708,"You: $674,365, Merry: $660,980, Pippin: $652,445, Frodo: $647,391, Gimli: $606,634, Aragorn: $554,797",You
55,1007035,Auction Lost,314172.1009161714,394689.130653034,Bid,No,,,,"Legolas: $372,742, Merry: $358,907, Frodo: $348,667, Pippin: $341,279, You: $335,486, Gimli: $324,672, Aragorn: $314,916",Legolas
56,1007099,Auction Lost,126867.48216191762,165506.3574210435,Bid,No,,,,"Merry: $142,888, You: $140,680, Legolas: $138,746, Frodo: $136,281, Pippin: $136,181, Gimli: $131,399, Aragorn: $128,626",Merry
57,1016593,Skip,,393880.31381507474,Skip: below threshold,—,,,,,
58,1008784,Auction Lost,463708.27304650715,514503.7926582271,Bid,No,,,,"Pippin: $502,273, Frodo: $479,148, Merry: $466,222, You: $437,328",Pippin
59,1016296,Auction Lost,134602.51712034742,220663.0178066598,Bid,No,,,,"Pippin: $189,220, Legolas: $187,855, You: $187,564, Merry: $180,632, Gimli: $176,422, Aragorn: $175,736, Frodo: $171,888",Pippin
60,1012795,Skip,,981722.6334493587,Skip: below threshold,—,,,,,
61,1014143,Auction Lost,602059.1635389084,1222063.416684043,Bid,No,,,,"Merry: $1,088,486, Gimli: $1,048,875, You: $1,038,754, Aragorn: $990,122",Merry
62,1001676,Auction Lost,431742.18571852817,527487.8129088654,Bid,No,,,,"Frodo: $540,590, Gimli: $518,581, Aragorn: $477,078, You: $448,365",Frodo
63,1015878,Auction Lost,662681.3064456562,718263.1326076849,Bid,No,,,,"Gimli: $621,901, You: $610,524",Gimli
64,1006460,Auction Lost,71305.70472316117,148429.9918757188,Bid,No,,,,"Legolas: $146,162, You: $126,165, Gimli: $118,241, Pippin: $116,491, Frodo: $113,372, Merry: $109,403, Aragorn: $101,794",Legolas
65,1010800,Auction Lost,401484.3452420528,775657.1584686192,Bid,No,,,,"Gimli: $687,885, Pippin: $667,502, You: $659,309, Aragorn: $656,855",Gimli
66,1015669,Skip,,758552.7960862648,Skip: below threshold,—,,,,,
67,1000191,Skip,,215112.28632280164,Skip: below threshold,—,,,,,
68,1011876,Skip,,291949.5712476167,Skip: below threshold,—,,,,,
69,1003291,Skip,,610814.7729331469,Skip: below threshold,—,,,,,
70,1011327,Auction Lost,318460.14651255397,360114.3294802645,Bid,No,,,,"Pippin: $331,584, Gimli: $310,792, Frodo: $309,708, You: $306,097",Pippin
71,1012067,Auction Lost,22491.291935508358,1047544.958168948,Bid,No,,,,"Pippin: $1,090,005, Legolas: $1,075,921, Merry: $1,044,475, Frodo: $978,994, Aragorn: $940,574, Gimli: $899,519, You: $890,413",Pippin
72,1009783,Skip,,1082630.667673185,Skip: below threshold,—,,,,,
73,1017284,Skip,,906144.4980364244,Skip: below threshold,—,,,,,
74,1015668,Auction Lost,249304.6100901768,614933.0110443444,Bid,No,,,,"Frodo: $538,274, Merry: $535,270, You: $522,693, Gimli: $491,619, Aragorn: $426,725",Frodo
75,1012175,Skip,,521616.0176154381,Skip: below threshold,—,,,,,
76,1013746,Skip,,391350.107885343,Skip: below threshold,—,,,,,
77,1009844,Auction Lost,243195.39624711085,333160.25389587285,Bid,No,,,,"Merry: $340,615, Gimli: $289,497, You: $283,186, Aragorn: $279,020",Merry
78,1013796,Profit,287658.39555165084,562939.7411730264,Bid,Yes,458211.74552999996,646497.6876267748,188285.94209677482,"You: $478,499, Gimli: $449,227, Aragorn: $434,953",You
79,1001069,Skip,,718245.0021761891,Skip: below threshold,—,,,,,
80,1001443,Skip,,328358.0111814694,Skip: below threshold,—,,,,,
81,1009085,Auction Lost,115794.15956449597,185047.0770043338,Bid,No,,,,"Legolas: $168,515, Merry: $162,274, Frodo: $157,578, You: $157,290, Aragorn: $153,412, Gimli: $152,025",Legolas
82,1002245,Skip,,338461.58589318,Skip: below threshold,—,,,,,
83,1003918,Loss,97012.61310384319,144392.56678877378,Bid,Yes,122773.65352645979,75621.74455285746,-47151.90897360233,"You: $122,734, Legolas: $120,366, Merry: $111,751, Frodo: $111,163, Gimli: $105,938, Aragorn: $91,278",You
84,1005758,Auction Lost,368181.8882398903,456825.5040950819,Bid,No,,,,"Gimli: $407,474, Aragorn: $394,775, You: $388,302",Gimli
85,1014678,Skip,,291203.4591521718,Skip: below threshold,—,,,,,
86,1005836,Auction Lost,324868.2606110815,369213.24819208594,Bid,No,,,,"Gimli: $455,028, Aragorn: $449,516, You: $313,831",Gimli
87,1000899,Skip,,770807.7334484201,Skip: below threshold,—,,,,,
88,1017468,Auction Lost,383183.07959594665,628027.0307829129,Bid,No,,,,"Gimli: $566,031, Aragorn: $563,008, You: $533,823",Gimli
Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation
Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation
Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation
Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation
Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation
Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation
Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation
Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation
Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation
Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation
Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation
Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation
Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation
Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation
Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation
Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation
Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation
Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation
Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation
Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation
Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation
Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation
Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation
Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation
Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation
Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation
Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation
Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation
Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation
Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation
Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation
Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation
Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation
Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation
Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation
Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation
Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation
Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation
Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation
Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation
Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation
Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation
Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation
Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation
Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation
Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation
Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation
Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation
Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation
Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation
Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation
Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation
Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation
Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation
Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation
Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation
Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation
Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation
Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation
Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation
Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation
Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation
Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation
Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation
Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation
Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation
Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation
Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation
Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation
Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation
Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation
Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation
Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation
Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation
Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation
Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation
Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation
Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation
Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation
Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation
Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation,Error during cell creation
