,zpid,Outcome,Asking Price,My Prediction,Decision,Won?,Cost Paid,True Value,Profit,Auction Bids,Winner
106,1012759,Skip,,729656.8577852298,Skip: below threshold,—,,,,,
107,1012899,Skip,,328181.7422992943,Skip: below threshold,—,,,,,
108,1008789,Auction Lost,105511.94330255383,215140.54658398023,Bid,No,,,,"Merry: $193,981, Frodo: $187,159, Legolas: $187,152, You: $182,869, Gimli: $170,627, Aragorn: $169,060",Merry
109,1002259,Skip,,529558.1288105524,Skip: below threshold,—,,,,,
110,1017125,Skip,,1209736.425759747,Skip: no budget,—,,,,,
111,1006432,Profit,233987.88953520506,326469.1439988856,Bid,Yes,238667.64732590917,326449.14724528976,87781.49991938059,"You: $277,499, Aragorn: $224,254",You
112,1016490,Skip,,419601.9035087129,Skip: no budget,—,,,,,
113,1003361,Skip,,583654.2309386915,Skip: below threshold,—,,,,,
114,1005157,Skip,,382825.863897235,Skip: below threshold,—,,,,,
115,1016224,Skip,,985525.4625179416,Skip: below threshold,—,,,,,
116,1000161,Skip,,221824.5739883133,Skip: below threshold,—,,,,,
117,1016262,Skip,,184566.0203722744,Skip: below threshold,—,,,,,
118,1010786,Skip,,1460698.542505671,Skip: below threshold,—,,,,,
119,1000902,Skip,,623400.1364064806,Skip: below threshold,—,,,,,
120,1017332,Skip,,793370.1150087422,Skip: no budget,—,,,,,
121,1005231,Skip,,348821.11016555794,Skip: below threshold,—,,,,,
122,1001196,Skip,,415454.1211018793,Skip: below threshold,—,,,,,
123,1002670,Skip,,1049756.0068881356,Skip: no budget,—,,,,,
124,1002540,Skip,,382172.34666619054,Skip: no budget,—,,,,,
125,1014026,Skip,,346624.51330327854,Skip: below threshold,—,,,,,
126,1010321,Skip,,256284.09174927187,Skip: below threshold,—,,,,,
127,1002786,Skip,,560769.9246782855,Skip: no budget,—,,,,,
128,1016203,Skip,,852537.8861339894,Skip: below threshold,—,,,,,
129,1009068,Skip,,1086659.7183873206,Skip: below threshold,—,,,,,
130,1011876,Skip,,291949.5712476167,Skip: no budget,—,,,,,
131,1004310,Skip,,380421.03401567,Skip: below threshold,—,,,,,
132,1009644,Auction Lost,112182.03532822785,204698.57663135303,Bid,No,,,,"Legolas: $180,176, Frodo: $175,009, You: $173,994, Gimli: $163,040, Aragorn: $155,505",Legolas
133,1017366,Auction Lost,117060.33728836347,529355.671763511,Bid,No,,,,"Frodo: $456,422, You: $449,952, Gimli: $422,320, Aragorn: $307,375",Frodo
134,1005706,Loss,101815.3902083936,278189.5317297846,Bid,Yes,210512.71959944835,179047.1464019851,-31465.573197463236,"You: $236,461, Aragorn: $206,385, Gimli: $203,689",You
135,1000495,Skip,,590621.8939502939,Skip: below threshold,—,,,,,
136,1016766,Skip,,621719.5787004031,Skip: no budget,—,,,,,
137,1014143,Skip,,1222063.416684043,Skip: no budget,—,,,,,
138,1012502,Skip,,350163.0409152388,Skip: below threshold,—,,,,,
139,1001697,Skip,,1137611.2429763463,Skip: below threshold,—,,,,,
140,1013184,Skip,,387481.6964943343,Skip: no budget,—,,,,,
141,1008525,Skip,,927732.6592461778,Skip: below threshold,—,,,,,
142,1016991,Skip,,1012274.8870851054,Skip: no budget,—,,,,,
143,1007333,Skip,,422764.850751062,Skip: below threshold,—,,,,,
144,1003955,Skip,,372539.82245028514,Skip: below threshold,—,,,,,
145,1003247,Skip,,402580.3935445029,Skip: below threshold,—,,,,,
146,1016382,Skip,,574507.113887431,Skip: below threshold,—,,,,,
147,1000687,Auction Lost,92885.51337160228,157694.02658840385,Bid,No,,,,"Gimli: $144,474, You: $134,040, Aragorn: $132,199",Gimli
148,1010885,Auction Lost,31765.271371899897,437333.0151668863,Bid,No,,,,"Merry: $387,772, Frodo: $377,373, Pippin: $373,767, You: $371,733, Legolas: $357,220, Gimli: $356,468, Aragorn: $356,337",Merry
149,1009059,Auction Lost,130490.7831810949,303673.66742052254,Bid,No,,,,"Aragorn: $258,240, You: $258,123",Aragorn
150,1009261,Skip,,430859.92729580577,Skip: no budget,—,,,,,
151,1003429,Skip,,495579.32943277305,Skip: below threshold,—,,,,,
152,1013746,Skip,,391350.107885343,Skip: below threshold,—,,,,,
153,1009226,Skip,,333158.59849919064,Skip: no budget,—,,,,,
154,1016048,Skip,,783292.8317347997,Skip: no budget,—,,,,,
155,1005836,Skip,,369213.24819208594,Skip: below threshold,—,,,,,
156,1004493,Skip,,419761.69704283256,Skip: below threshold,—,,,,,
157,1013714,Skip,,235870.16817148912,Skip: below threshold,—,,,,,
158,1001400,Skip,,886810.9648492933,Skip: below threshold,—,,,,,
159,1001892,Skip,,340521.53798731853,Skip: below threshold,—,,,,,
160,1013530,Skip,,390638.9464001938,Skip: below threshold,—,,,,,
161,1001695,Skip,,659064.940801102,Skip: no budget,—,,,,,
162,1014743,Skip,,323268.41269424965,Skip: below threshold,—,,,,,
163,1016092,Skip,,850142.4116925716,Skip: no budget,—,,,,,
164,1009097,Skip,,424272.075390258,Skip: no budget,—,,,,,
165,1005700,Skip,,318568.3664580942,Skip: no budget,—,,,,,
166,1016104,Skip,,455235.71839370014,Skip: below threshold,—,,,,,
167,1002081,Skip,,565570.4553581438,Skip: below threshold,—,,,,,
168,1000508,Skip,,676339.1313692768,Skip: below threshold,—,,,,,
169,1014950,Skip,,358719.3160336823,Skip: no budget,—,,,,,
170,1001490,Skip,,255303.9458770085,Skip: below threshold,—,,,,,
171,1010112,Skip,,368209.5653894325,Skip: no budget,—,,,,,
172,1015713,Profit,137163.15882986857,367017.34204696736,Bid,Yes,265756.0631578248,437065.1732240341,171309.11006620928,"You: $311,965, Aragorn: $260,545",You
173,1011524,Skip,,327738.70278286183,Skip: below threshold,—,,,,,
174,1017303,Skip,,492358.9330285089,Skip: below threshold,—,,,,,
175,1011583,Skip,,204697.9136122722,Skip: no budget,—,,,,,
176,1007661,Skip,,968797.8285314324,Skip: below threshold,—,,,,,
177,1008784,Skip,,514503.7926582271,Skip: below threshold,—,,,,,
178,1017199,Skip,,456310.9231930703,Skip: below threshold,—,,,,,
179,1008832,Skip,,494730.65814370674,Skip: below threshold,—,,,,,
180,1009329,Skip,,348649.1913506142,Skip: no budget,—,,,,,
181,1004702,Skip,,392043.0230955816,Skip: below threshold,—,,,,,
182,1006925,Auction Lost,10000,112023.96243934576,Bid,No,,,,"Pippin: $110,771, Legolas: $97,566, Gimli: $95,849, You: $95,220, Frodo: $93,802, Aragorn: $92,024",Pippin
183,1016581,Skip,,167566.14028800136,Skip: no budget,—,,,,,
184,1002194,Skip,,356448.36453459435,Skip: no budget,—,,,,,
185,1007559,Skip,,499491.7901510721,Skip: below threshold,—,,,,,
186,1014851,Skip,,446511.2216606281,Skip: below threshold,—,,,,,
187,1017179,Skip,,147253.90311973676,Skip: no budget,—,,,,,
188,1004607,Skip,,644161.7619451331,Skip: below threshold,—,,,,,
189,1007229,Skip,,1128559.227497978,Skip: no budget,—,,,,,
190,1014793,Skip,,279911.20106238703,Skip: no budget,—,,,,,
191,1005603,Skip,,368846.12783242,Skip: no budget,—,,,,,
192,1004198,Skip,,776257.2945433565,Skip: below threshold,—,,,,,
193,1005827,Skip,,183834.0893712892,Skip: no budget,—,,,,,
194,1000794,Skip,,123112.80655508634,Skip: below threshold,—,,,,,
195,1000602,Skip,,918883.2400355812,Skip: below threshold,—,,,,,
196,1012004,Skip,,213464.6658203466,Skip: below threshold,—,,,,,
197,1006334,Skip,,122958.504715878,Skip: below threshold,—,,,,,
198,1001501,Skip,,437890.9825900848,Skip: no budget,—,,,,,
199,1014282,Skip,,264653.6502319528,Skip: below threshold,—,,,,,
200,1007209,Auction Lost,75610.48886739193,215683.54781211657,Bid,No,,,,"Legolas: $207,419, Gimli: $206,274, You: $183,331, Aragorn: $180,704",Legolas
201,1015554,Skip,,212308.5533367289,Skip: below threshold,—,,,,,
202,1009456,Skip,,265014.5834527696,Skip: below threshold,—,,,,,
203,1005148,Skip,,480594.5919991826,Skip: no budget,—,,,,,
204,1014339,Skip,,321439.72589523613,Skip: no budget,—,,,,,
205,1007137,Skip,,384702.83299893513,Skip: below threshold,—,,,,,
206,1001676,Skip,,527487.8129088654,Skip: below threshold,—,,,,,
207,1010545,Skip,,365563.6781611543,Skip: below threshold,—,,,,,
208,1013016,Skip,,950363.7854992554,Skip: no budget,—,,,,,
209,1013885,Skip,,462374.60682781175,Skip: below threshold,—,,,,,
210,1014872,Skip,,616351.1598011346,Skip: no budget,—,,,,,
211,1005713,Skip,,593322.1846243606,Skip: no budget,—,,,,,
212,1005572,Skip,,257210.580558098,Skip: below threshold,—,,,,,
213,1005954,Skip,,823040.5101719303,Skip: below threshold,—,,,,,
214,1012709,Skip,,369094.4665782442,Skip: below threshold,—,,,,,
215,1001714,Skip,,1248527.0773998273,Skip: below threshold,—,,,,,
216,1004678,Skip,,343602.94898791047,Skip: no budget,—,,,,,
217,1007685,Skip,,1097404.862686687,Skip: below threshold,—,,,,,
218,1011557,Skip,,256041.4416051011,Skip: below threshold,—,,,,,
219,1002742,Skip,,375630.3007504197,Skip: no budget,—,,,,,
220,1012267,Skip,,319920.7853150934,Skip: below threshold,—,,,,,
221,1007651,Skip,,289814.38983895053,Skip: below threshold,—,,,,,
222,1011267,Skip,,1279329.268380218,Skip: below threshold,—,,,,,
223,1000629,Skip,,323819.84454026114,Skip: no budget,—,,,,,
224,1012161,Skip,,563547.5759759244,Skip: no budget,—,,,,,
225,1001992,Skip,,659105.4658065598,Skip: below threshold,—,,,,,
226,1009421,Skip,,478744.0237972716,Skip: no budget,—,,,,,
227,1009964,Skip,,890860.0798932692,Skip: below threshold,—,,,,,
228,1002072,Skip,,748747.8400784552,Skip: below threshold,—,,,,,
229,1010947,Skip,,1196712.4393296014,Skip: below threshold,—,,,,,
230,1015738,Skip,,1049228.981836201,Skip: no budget,—,,,,,
231,1013989,Skip,,307622.3964482328,Skip: below threshold,—,,,,,
232,1009966,Auction Lost,10000,488382.73075151,Bid,No,,,,"Legolas: $422,633, You: $415,125, Frodo: $407,646, Aragorn: $399,819, Gimli: $386,989, Pippin: $383,774",Legolas
233,1008406,Skip,,350899.4245076762,Skip: no budget,—,,,,,
234,1004692,Skip,,545067.7275812767,Skip: below threshold,—,,,,,
235,1008012,Skip,,790463.459501826,Skip: no budget,—,,,,,
236,1005039,Skip,,627117.1359590889,Skip: no budget,—,,,,,
237,1011705,Skip,,536073.9758730482,Skip: no budget,—,,,,,
238,1014560,Skip,,483960.55029176496,Skip: no budget,—,,,,,
239,1001845,Skip,,444631.9726530454,Skip: no budget,—,,,,,
240,1007707,Skip,,441656.8828083485,Skip: no budget,—,,,,,
241,1010351,Skip,,937959.6221083323,Skip: below threshold,—,,,,,
242,1013891,Skip,,613078.6747218816,Skip: no budget,—,,,,,
243,1003976,Skip,,968613.4710941096,Skip: no budget,—,,,,,
244,1010333,Skip,,816930.4538691617,Skip: no budget,—,,,,,
245,1007800,Skip,,648215.8276137585,Skip: no budget,—,,,,,
246,1013422,Skip,,218004.15403176303,Skip: below threshold,—,,,,,
247,1005830,Skip,,364286.6360967748,Skip: below threshold,—,,,,,
248,1000810,Skip,,330403.21657248074,Skip: no budget,—,,,,,
249,1001533,Skip,,222375.443430167,Skip: no budget,—,,,,,
