,zpid,Outcome,Asking Price,My Prediction,Decision,Won?,Cost Paid,True Value,Profit,Auction Bids,Winner
33,1000445,Skip,,647906.7927920924,Skip: below threshold,—,,,,,
34,1015370,Skip,,1023613.0809043698,Skip: below threshold,—,,,,,
35,1010651,Skip,,1134044.1923375549,Skip: below threshold,—,,,,,
36,1002282,Auction Lost,217851.77395163968,643810.6232181593,Bid,No,,,,"Legolas: $660,975, Merry: $561,939, You: $547,239, Frodo: $536,852, Gimli: $514,140, Aragorn: $481,074, Pippin: $452,419",Legolas
37,1002891,Skip,,494190.65410011256,Skip: below threshold,—,,,,,
38,1014549,Auction Lost,424078.78341034404,489815.5376501567,Bid,No,,,,"Legolas: $440,300, You: $416,343, Frodo: $399,666, Aragorn: $399,105, Gimli: $391,238",Legolas
39,1017284,Skip,,906144.4980364244,Skip: below threshold,—,,,,,
40,1000546,Auction Lost,377192.145581718,511041.0774517634,Bid,No,,,,"Pippin: $447,153, You: $434,385, Aragorn: $432,325, Merry: $427,240, Frodo: $404,600, Gimli: $380,008",Pippin
41,1008942,Auction Lost,280483.7747428358,469925.18305891065,Bid,No,,,,"Gimli: $425,230, Pippin: $423,122, Merry: $418,605, Frodo: $401,645, You: $399,436, Legolas: $380,754, Aragorn: $376,851",Gimli
42,1004355,Loss,37499.00113320331,247424.82784230352,Bid,Yes,207084.48253646202,57231.07520198881,-149853.40733447322,"You: $210,311, Legolas: $203,024, Frodo: $197,096, Gimli: $194,459, Aragorn: $178,612, Pippin: $175,705, Merry: $169,374",You
43,1001556,Skip,,373749.410499976,Skip: below threshold,—,,,,,
44,1000077,Auction Lost,255410.37069031055,361630.3603968108,Bid,No,,,,"Legolas: $330,479, Frodo: $308,248, You: $307,386, Merry: $296,448, Aragorn: $282,919, Gimli: $281,700, Pippin: $250,966",Legolas
45,1007685,Auction Lost,577795.9293929118,1097404.862686687,Bid,No,,,,"Frodo: $1,053,212, Merry: $1,036,278, Gimli: $978,214, Pippin: $959,464, You: $932,794, Aragorn: $843,915",Frodo
46,1001967,Skip,,451413.995577674,Skip: below threshold,—,,,,,
47,1010028,Loss,224924.3075740838,417562.8796925902,Bid,Yes,346931.3166308644,324593.26125747873,-22338.055373385665,"You: $354,928, Legolas: $340,129, Gimli: $336,112, Frodo: $331,581, Merry: $308,714, Pippin: $297,105, Aragorn: $278,023",You
48,1007461,Skip,,360656.0570165267,Skip: below threshold,—,,,,,
49,1005657,Skip,,903629.6742709812,Skip: below threshold,—,,,,,
50,1017592,Auction Lost,240017.52261217128,274000.69216872874,Bid,No,,,,"Frodo: $260,071, Legolas: $252,616, Pippin: $247,195, Merry: $239,690, Gimli: $234,322, You: $232,901",Frodo
51,1005332,Auction Lost,141260.16306179896,415045.13248657895,Bid,No,,,,"Legolas: $451,412, Merry: $435,134, Frodo: $413,636, Pippin: $400,548, Gimli: $364,788, You: $352,788, Aragorn: $347,858",Legolas
52,1001060,Skip,,1182787.2393423738,Skip: no budget,—,,,,,
53,1007137,Skip,,384702.83299893513,Skip: below threshold,—,,,,,
54,1010620,Skip,,618431.1194837821,Skip: below threshold,—,,,,,
55,1016224,Skip,,985525.4625179416,Skip: below threshold,—,,,,,
56,1013354,Auction Lost,243674.14759481643,451774.04432600894,Bid,No,,,,"Frodo: $411,639, Merry: $408,945, Aragorn: $386,595, You: $384,008, Gimli: $383,353, Pippin: $380,876",Frodo
57,1010639,Auction Lost,388034.0870318727,474592.7121465894,Bid,No,,,,"Merry: $454,011, Pippin: $437,706, Aragorn: $422,999, Gimli: $406,800, You: $403,404",Merry
58,1000106,Auction Lost,648336.6256544162,744908.7618802171,Bid,No,,,,"Gimli: $687,141, Pippin: $669,321, Aragorn: $635,126, You: $633,172",Gimli
59,1002374,Auction Lost,20190.5511438076,425775.5063359696,Bid,No,,,,"Legolas: $366,912, You: $361,909, Merry: $359,088, Pippin: $356,103, Frodo: $350,819, Aragorn: $346,946, Gimli: $319,655",Legolas
60,1006281,Auction Lost,74359.62717011262,347030.07117485325,Bid,No,,,,"Pippin: $456,352, Frodo: $420,549, Merry: $410,675, Gimli: $390,651, Legolas: $353,543, You: $294,976, Aragorn: $276,306",Pippin
61,1000300,Loss,866349.2597030955,1357673.602537519,Bid,Yes,1119875.9946442053,793747.3530204443,-326128.64162376104,"You: $1,154,023, Aragorn: $1,097,918",You
62,1006925,Skip,,112023.96243934576,Skip: below threshold,—,,,,,
63,1008857,Auction Lost,87126.60940597717,290750.06913523504,Bid,No,,,,"Legolas: $262,407, Frodo: $255,119, Merry: $253,381, You: $247,138, Pippin: $241,226, Gimli: $235,899, Aragorn: $206,122",Legolas
64,1005779,Loss,368695.2572631192,1385496.0021343976,Bid,Yes,1160672.338525571,380106.0152108781,-780566.3233146928,"You: $1,177,672, Pippin: $1,137,914, Merry: $1,126,188, Gimli: $1,073,214, Aragorn: $1,065,960",You
65,1003322,Profit,294845.090352087,502100.2357373036,Bid,Yes,391193.5538407633,541144.7600391773,149951.20619841397,"You: $426,785, Merry: $383,523, Aragorn: $359,495, Pippin: $355,514, Gimli: $303,378",You
66,1010862,Profit,39662.909218940564,109718.42508496415,Bid,Yes,90407.2796429085,114829.3378486766,24422.058205768102,"You: $93,261, Merry: $88,635, Pippin: $86,515, Frodo: $82,593, Gimli: $80,104, Aragorn: $73,103",You
67,1015383,Skip,,825222.9335535743,Skip: below threshold,—,,,,,
68,1000091,Skip,,553820.4134616472,Skip: no budget,—,,,,,
69,1014950,Skip,,358719.3160336823,Skip: no budget,—,,,,,
70,1008451,Skip,,341664.2485834057,Skip: no budget,—,,,,,
71,1004183,Skip,,856752.5365574883,Skip: no budget,—,,,,,
72,1013840,Skip,,419077.3222480074,Skip: below threshold,—,,,,,
73,1000210,Skip,,698613.1384325633,Skip: below threshold,—,,,,,
74,1014981,Skip,,350201.6417798023,Skip: no budget,—,,,,,
75,1001196,Skip,,415454.1211018793,Skip: below threshold,—,,,,,
76,1007800,Skip,,648215.8276137585,Skip: below threshold,—,,,,,
77,1007559,Skip,,499491.7901510721,Skip: below threshold,—,,,,,
78,1005867,Skip,,676796.9904029656,Skip: no budget,—,,,,,
79,1002934,Skip,,454803.362012227,Skip: no budget,—,,,,,
80,1000348,Skip,,313841.15803152585,Skip: below threshold,—,,,,,
81,1011187,Auction Lost,154542.79035861872,261737.72705027985,Bid,No,,,,"Pippin: $233,591, You: $222,477, Aragorn: $211,849, Frodo: $208,882, Gimli: $204,417, Merry: $197,831",Pippin
82,1006334,Skip,,122958.504715878,Skip: below threshold,—,,,,,
83,1015974,Auction Lost,93214.2437065997,149846.35864990277,Bid,No,,,,"Gimli: $138,635, Frodo: $137,515, Merry: $134,615, Aragorn: $128,133, You: $127,369, Pippin: $121,304",Gimli
84,1008816,Skip,,398855.2490893671,Skip: no budget,—,,,,,
85,1005758,Skip,,456825.5040950819,Skip: below threshold,—,,,,,
86,1004198,Skip,,776257.2945433565,Skip: below threshold,—,,,,,
87,1012778,Skip,,495176.1427827809,Skip: below threshold,—,,,,,
88,1014772,Skip,,368217.4727953011,Skip: below threshold,—,,,,,
89,1016143,Skip,,706386.9606493902,Skip: below threshold,—,,,,,
90,1016203,Skip,,852537.8861339894,Skip: below threshold,—,,,,,
91,1015878,Skip,,718263.1326076849,Skip: no budget,—,,,,,
92,1011532,Skip,,651383.0092294029,Skip: below threshold,—,,,,,
93,1000170,Auction Lost,51763.72846046158,439079.8771069381,Bid,No,,,,"Gimli: $391,101, Frodo: $389,373, Pippin: $387,568, Merry: $376,346, You: $373,218, Aragorn: $363,536",Gimli
94,1007942,Auction Lost,85994.34977030051,136340.9983439725,Bid,No,,,,"Pippin: $123,261, Frodo: $119,037, Merry: $118,377, You: $115,890, Gimli: $103,026, Aragorn: $91,549",Pippin
95,1001014,Skip,,564540.6831299384,Skip: no budget,—,,,,,
96,1003429,Skip,,495579.32943277305,Skip: below threshold,—,,,,,
97,1010800,Skip,,775657.1584686192,Skip: below threshold,—,,,,,
98,1003976,Skip,,968613.4710941096,Skip: no budget,—,,,,,
99,1000175,Skip,,337061.8468949879,Skip: below threshold,—,,,,,
100,1017562,Skip,,372539.7962057952,Skip: no budget,—,,,,,
101,1004969,Skip,,818596.9355221397,Skip: no budget,—,,,,,
102,1000371,Auction Lost,106794.72763550808,165118.44985708117,Bid,No,,,,"Merry: $140,518, You: $140,351, Frodo: $132,324, Pippin: $131,402, Gimli: $119,337, Aragorn: $115,509",Merry
103,1004224,Skip,,1363058.8662209886,Skip: below threshold,—,,,,,
104,1009644,Auction Lost,103596.7016248303,204698.57663135303,Bid,No,,,,"Pippin: $207,663, Merry: $203,352, Frodo: $175,009, You: $173,994, Gimli: $163,040, Aragorn: $155,505",Pippin
105,1014843,Skip,,1191825.505666447,Skip: no budget,—,,,,,
106,1010321,Skip,,256284.09174927187,Skip: below threshold,—,,,,,
107,1006646,Skip,,722428.6441964675,Skip: no budget,—,,,,,
108,1000569,Skip,,641164.8506497857,Skip: no budget,—,,,,,
109,1016211,Skip,,395400.4145672241,Skip: no budget,—,,,,,
110,1000508,Skip,,676339.1313692768,Skip: below threshold,—,,,,,
111,1001262,Skip,,430088.1700422436,Skip: no budget,—,,,,,
112,1000559,Profit,123696.22325998051,280044.3963759854,Bid,Yes,217519.14102648644,224198.64968960985,6679.508663123415,"You: $238,038, Merry: $213,254, Gimli: $204,967, Aragorn: $203,361, Pippin: $202,068, Frodo: $196,841",You
113,1013316,Skip,,665459.6878442224,Skip: below threshold,—,,,,,
114,1013414,Skip,,543477.723646886,Skip: below threshold,—,,,,,
115,1004529,Skip,,369025.6124904818,Skip: no budget,—,,,,,
116,1005954,Skip,,823040.5101719303,Skip: below threshold,—,,,,,
117,1012081,Skip,,878470.1562647888,Skip: no budget,—,,,,,
118,1003312,Skip,,589696.4001019297,Skip: below threshold,—,,,,,
119,1016991,Skip,,1012274.8870851054,Skip: no budget,—,,,,,
120,1016593,Skip,,393880.31381507474,Skip: below threshold,—,,,,,
121,1010142,Skip,,259348.5865828022,Skip: no budget,—,,,,,
122,1012766,Skip,,847171.6480933094,Skip: below threshold,—,,,,,
123,1013508,Skip,,763962.2443366024,Skip: below threshold,—,,,,,
124,1005973,Skip,,794714.1714581873,Skip: below threshold,—,,,,,
125,1005278,Skip,,153719.48629609126,Skip: below threshold,—,,,,,
126,1011460,Skip,,286306.6115653983,Skip: below threshold,—,,,,,
127,1002155,Auction Lost,143573.88116962096,165746.30684195083,Bid,No,,,,"Frodo: $160,708, Gimli: $152,453, Aragorn: $143,963, You: $140,884",Frodo
128,1013705,Skip,,584708.8469552753,Skip: no budget,—,,,,,
129,1004680,Skip,,292765.86257478886,Skip: below threshold,—,,,,,
130,1008988,Skip,,217495.54018977765,Skip: below threshold,—,,,,,
131,1010933,Skip,,168169.69834373106,Skip: below threshold,—,,,,,
132,1009453,Skip,,616292.5284693682,Skip: below threshold,—,,,,,
133,1010744,Skip,,298479.8333914906,Skip: below threshold,—,,,,,
134,1006205,Skip,,629741.038103934,Skip: no budget,—,,,,,
135,1011605,Skip,,500109.9390059149,Skip: below threshold,—,,,,,
136,1016506,Skip,,514176.86846581136,Skip: no budget,—,,,,,
137,1008829,Skip,,340406.28801538324,Skip: no budget,—,,,,,
138,1010459,Skip,,352563.63722812827,Skip: below threshold,—,,,,,
139,1004036,Skip,,675282.9194172111,Skip: below threshold,—,,,,,
140,1006311,Skip,,179912.1446108936,Skip: below threshold,—,,,,,
141,1013891,Skip,,613078.6747218816,Skip: below threshold,—,,,,,
142,1012899,Skip,,328181.7422992943,Skip: below threshold,—,,,,,
143,1015678,Skip,,249863.09681259253,Skip: no budget,—,,,,,
144,1009712,Skip,,647951.7413413336,Skip: below threshold,—,,,,,
145,1015713,Skip,,367017.34204696736,Skip: below threshold,—,,,,,
146,1002081,Skip,,565570.4553581438,Skip: below threshold,—,,,,,
147,1007209,Auction Lost,89787.08940523918,215683.54781211657,Bid,No,,,,"Pippin: $215,696, Frodo: $209,436, Gimli: $206,274, Merry: $195,767, You: $183,331, Aragorn: $180,704",Pippin
148,1012759,Skip,,729656.8577852298,Skip: no budget,—,,,,,
149,1017277,Skip,,294294.6931325599,Skip: no budget,—,,,,,
150,1014793,Skip,,279911.20106238703,Skip: below threshold,—,,,,,
151,1007707,Skip,,441656.8828083485,Skip: below threshold,—,,,,,
152,1011593,Skip,,855077.5727247393,Skip: below threshold,—,,,,,
153,1007122,Auction Lost,101060.7917164014,328931.1092377664,Bid,No,,,,"Merry: $316,178, Frodo: $315,185, Gimli: $294,207, You: $279,591, Aragorn: $278,363",Merry
154,1012238,Skip,,561124.5734939862,Skip: below threshold,—,,,,,
155,1014300,Skip,,553177.0616617824,Skip: below threshold,—,,,,,
156,1001443,Skip,,328358.0111814694,Skip: no budget,—,,,,,
157,1003856,Skip,,319463.0874968742,Skip: below threshold,—,,,,,
158,1017102,Skip,,869653.0791423304,Skip: below threshold,—,,,,,
159,1006146,Skip,,596196.324753777,Skip: below threshold,—,,,,,
160,1010657,Skip,,473547.12257901765,Skip: below threshold,—,,,,,
161,1012067,Skip,,1047544.958168948,Skip: no budget,—,,,,,
162,1009726,Skip,,612691.2404783242,Skip: below threshold,—,,,,,
163,1007977,Skip,,575468.5531626234,Skip: below threshold,—,,,,,
164,1010212,Skip,,186857.66063431752,Skip: below threshold,—,,,,,
165,1007720,Skip,,524517.6908816409,Skip: no budget,—,,,,,
166,1014339,Skip,,321439.72589523613,Skip: below threshold,—,,,,,
167,1001069,Skip,,718245.0021761891,Skip: below threshold,—,,,,,
168,1013012,Skip,,304264.24433558586,Skip: below threshold,—,,,,,
169,1000495,Skip,,590621.8939502939,Skip: below threshold,—,,,,,
170,1011977,Skip,,943391.8690075376,Skip: below threshold,—,,,,,
171,1009695,Skip,,490995.219664194,Skip: no budget,—,,,,,
172,1001217,Skip,,712177.5535215044,Skip: below threshold,—,,,,,
173,1014282,Skip,,264653.6502319528,Skip: no budget,—,,,,,
174,1011150,Skip,,194431.53124787664,Skip: below threshold,—,,,,,
175,1001992,Skip,,659105.4658065598,Skip: below threshold,—,,,,,
176,1008327,Skip,,261185.82244368127,Skip: below threshold,—,,,,,
177,1014026,Skip,,346624.51330327854,Skip: below threshold,—,,,,,
178,1011492,Skip,,599909.2803518302,Skip: no budget,—,,,,,
179,1005013,Skip,,1338798.5583628963,Skip: no budget,—,,,,,
180,1002995,Auction Lost,61282.59886576644,91928.14578074396,Bid,No,,,,"Frodo: $78,882, Gimli: $78,859, You: $78,139, Pippin: $74,453, Aragorn: $66,818",Frodo
181,1003744,Skip,,912758.5725017516,Skip: below threshold,—,,,,,
182,1002924,Skip,,623979.5302887167,Skip: no budget,—,,,,,
183,1007313,Skip,,674572.9719146861,Skip: below threshold,—,,,,,
184,1014693,Skip,,555397.3573604771,Skip: no budget,—,,,,,
185,1010627,Skip,,207013.51613241967,Skip: below threshold,—,,,,,
186,1000506,Skip,,381134.9815829191,Skip: below threshold,—,,,,,
187,1001339,Skip,,185778.6827274391,Skip: below threshold,—,,,,,
188,1011657,Skip,,521079.7166457932,Skip: no budget,—,,,,,
189,1008679,Skip,,336962.03569129127,Skip: below threshold,—,,,,,
190,1002654,Skip,,907317.1472723368,Skip: below threshold,—,,,,,
191,1012881,Skip,,601297.6552702049,Skip: below threshold,—,,,,,
192,1005217,Skip,,700156.1105061166,Skip: no budget,—,,,,,
193,1016255,Skip,,594827.5154104105,Skip: below threshold,—,,,,,
194,1016750,Skip,,573749.5702640943,Skip: no budget,—,,,,,
195,1008164,Skip,,363560.9043877552,Skip: below threshold,—,,,,,
196,1010390,Skip,,740369.4949624807,Skip: below threshold,—,,,,,
197,1013352,Skip,,465596.79507278703,Skip: below threshold,—,,,,,
198,1009068,Skip,,1086659.7183873206,Skip: below threshold,—,,,,,
199,1006679,Skip,,759325.9759628664,Skip: below threshold,—,,,,,
200,1004934,Skip,,492510.1841281079,Skip: below threshold,—,,,,,
201,1002786,Loss,165233.3278911486,560769.9246782855,Bid,Yes,402537.3796120245,369365.0208146704,-33172.3587973541,"You: $476,654, Aragorn: $394,644",You
202,1002413,Skip,,562401.595684389,Skip: below threshold,—,,,,,
203,1017134,Skip,,690919.7057922537,Skip: below threshold,—,,,,,
204,1004339,Skip,,563578.4311614496,Skip: below threshold,—,,,,,
205,1002790,Skip,,485023.1678048316,Skip: below threshold,—,,,,,
206,1008908,Skip,,791844.3407272038,Skip: below threshold,—,,,,,
207,1016463,Skip,,159503.25655407336,Skip: below threshold,—,,,,,
208,1008853,Skip,,511304.8134180128,Skip: no budget,—,,,,,
209,1006728,Skip,,109886.1636186328,Skip: no budget,—,,,,,
210,1006627,Skip,,416124.97447947296,Skip: no budget,—,,,,,
211,1011627,Skip,,355757.110227984,Skip: no budget,—,,,,,
212,1009150,Skip,,320844.8355604302,Skip: below threshold,—,,,,,
213,1001993,Skip,,535188.7842776054,Skip: below threshold,—,,,,,
214,1011819,Skip,,1307655.469878357,Skip: below threshold,—,,,,,
215,1013650,Skip,,455186.5464883577,Skip: no budget,—,,,,,
216,1012795,Skip,,981722.6334493587,Skip: no budget,—,,,,,
217,1014740,Skip,,344345.51017257734,Skip: below threshold,—,,,,,
218,1011098,Skip,,485592.18176685466,Skip: below threshold,—,,,,,
219,1004323,Skip,,196577.27127533447,Skip: below threshold,—,,,,,
220,1013422,Skip,,218004.15403176303,Skip: no budget,—,,,,,
221,1000602,Skip,,918883.2400355812,Skip: below threshold,—,,,,,
222,1006785,Skip,,300217.6913721524,Skip: below threshold,—,,,,,
223,1009331,Skip,,1049969.562366597,Skip: below threshold,—,,,,,
224,1007847,Skip,,391967.229789671,Skip: below threshold,—,,,,,
225,1011522,Skip,,437073.5985451678,Skip: below threshold,—,,,,,
226,1004678,Skip,,343602.94898791047,Skip: no budget,—,,,,,
227,1000620,Loss,53519.99852121774,355592.75188338355,Bid,Yes,289814.5265914005,92310.44776119402,-197504.07883020648,"You: $302,254, Aragorn: $284,132, Pippin: $281,558, Frodo: $280,813, Merry: $273,304, Gimli: $266,940",You
228,1007818,Skip,,313777.4724478847,Skip: no budget,—,,,,,
229,1002619,Skip,,410791.43183292384,Skip: below threshold,—,,,,,
230,1000059,Skip,,702534.4275484948,Skip: no budget,—,,,,,
231,1007858,Skip,,681789.9139030305,Skip: no budget,—,,,,,
232,1003014,Skip,,1186286.2041348284,Skip: no budget,—,,,,,
233,1002194,Skip,,356448.36453459435,Skip: no budget,—,,,,,
234,1014678,Skip,,291203.4591521718,Skip: below threshold,—,,,,,
235,1013484,Skip,,140100.16240669644,Skip: no budget,—,,,,,
236,1011988,Skip,,610955.4620842093,Skip: no budget,—,,,,,
237,1017023,Skip,,256113.50706606137,Skip: no budget,—,,,,,
238,1001411,Skip,,438252.11401294905,Skip: below threshold,—,,,,,
239,1003620,Skip,,212777.4117827682,Skip: no budget,—,,,,,
240,1012820,Skip,,574681.4845664243,Skip: below threshold,—,,,,,
241,1007435,Skip,,482868.79202432506,Skip: below threshold,—,,,,,
242,1001594,Skip,,535989.9665189572,Skip: no budget,—,,,,,
243,1013289,Skip,,412552.678496198,Skip: no budget,—,,,,,
244,1001169,Skip,,472646.909094138,Skip: no budget,—,,,,,
245,1002351,Skip,,265674.3851693323,Skip: below threshold,—,,,,,
246,1009306,Skip,,900127.0765956735,Skip: below threshold,—,,,,,
247,1008859,Skip,,291928.6795696365,Skip: below threshold,—,,,,,
248,1008775,Skip,,456157.7510676576,Skip: below threshold,—,,,,,
249,1005920,Skip,,275195.8195505927,Skip: below threshold,—,,,,,
